Local time,Open,High,Low,Close,Volume
16.03.2018 18:00:00.000 GMT-0300,1.39432,1.39432,1.39432,1.39432,0
17.03.2018 18:00:00.000 GMT-0300,1.39432,1.39432,1.39432,1.39432,0
18.03.2018 18:00:00.000 GMT-0300,1.39353,1.40881,1.39128,1.40226,170328.4603
19.03.2018 18:00:00.000 GMT-0300,1.40228,1.40664,1.39826,1.39968,143357.0111
20.03.2018 18:00:00.000 GMT-0300,1.39967,1.41504,1.39958,1.41393,174167.60910000003
21.03.2018 18:00:00.000 GMT-0300,1.41392,1.42175,1.40756,1.40948,184799.20170000003
22.03.2018 18:00:00.000 GMT-0300,1.40953,1.41717,1.40849,1.41305,161338.3088
23.03.2018 18:00:00.000 GMT-0300,1.41305,1.41305,1.41305,1.41305,0
24.03.2018 18:00:00.000 GMT-0300,1.41305,1.41305,1.41305,1.41305,0
25.03.2018 18:00:00.000 GMT-0300,1.41326,1.42442,1.41296,1.42273,124899.08999999998
26.03.2018 18:00:00.000 GMT-0300,1.42277,1.42440,1.40659,1.41556,145824.9791
27.03.2018 18:00:00.000 GMT-0300,1.41550,1.42001,1.40703,1.40762,149725.0901
28.03.2018 18:00:00.000 GMT-0300,1.40760,1.40959,1.40106,1.40174,142787.76779999997
29.03.2018 18:00:00.000 GMT-0300,1.40167,1.40594,1.40088,1.40088,104968.9597
30.03.2018 18:00:00.000 GMT-0300,1.40088,1.40088,1.40088,1.40088,0
31.03.2018 18:00:00.000 GMT-0300,1.40088,1.40088,1.40088,1.40088,0
01.04.2018 18:00:00.000 GMT-0300,1.40224,1.40775,1.40193,1.40430,99422.96010000001
02.04.2018 18:00:00.000 GMT-0300,1.40425,1.40883,1.40208,1.40557,133270.53859999997
03.04.2018 18:00:00.000 GMT-0300,1.40543,1.40962,1.40146,1.40782,142246.5789
04.04.2018 18:00:00.000 GMT-0300,1.40782,1.40968,1.39652,1.40015,148253.5987
05.04.2018 18:00:00.000 GMT-0300,1.40015,1.41055,1.39827,1.40814,144430.52199999997
06.04.2018 18:00:00.000 GMT-0300,1.40814,1.40814,1.40814,1.40814,0
07.04.2018 18:00:00.000 GMT-0300,1.40814,1.40814,1.40814,1.40814,0
08.04.2018 18:00:00.000 GMT-0300,1.40866,1.41644,1.40782,1.41294,123039.6
09.04.2018 18:00:00.000 GMT-0300,1.41294,1.41878,1.41199,1.41742,128144.0097
10.04.2018 18:00:00.000 GMT-0300,1.41744,1.42230,1.41608,1.41746,120909.44969999997
11.04.2018 18:00:00.000 GMT-0300,1.41741,1.42464,1.41451,1.42268,128667.03950000001
12.04.2018 18:00:00.000 GMT-0300,1.42268,1.42961,1.42205,1.42372,104490.13010000001
13.04.2018 18:00:00.000 GMT-0300,1.42372,1.42372,1.42372,1.42372,0
14.04.2018 18:00:00.000 GMT-0300,1.42372,1.42372,1.42372,1.42372,0
15.04.2018 18:00:00.000 GMT-0300,1.42397,1.43438,1.42291,1.43369,98768.62009999999
16.04.2018 18:00:00.000 GMT-0300,1.43366,1.43763,1.42826,1.42862,123012.07020000002
17.04.2018 18:00:00.000 GMT-0300,1.42850,1.43142,1.41728,1.42000,123259.0606
18.04.2018 18:00:00.000 GMT-0300,1.42000,1.42454,1.40684,1.40833,139492.81990000003
19.04.2018 18:00:00.000 GMT-0300,1.40833,1.40906,1.39965,1.40002,131691.2804
20.04.2018 18:00:00.000 GMT-0300,1.40002,1.40002,1.40002,1.40002,0
21.04.2018 18:00:00.000 GMT-0300,1.40002,1.40002,1.40002,1.40002,0
22.04.2018 18:00:00.000 GMT-0300,1.39990,1.40307,1.39261,1.39391,114469.3786
23.04.2018 18:00:00.000 GMT-0300,1.39391,1.39869,1.39177,1.39767,110572.4607
24.04.2018 18:00:00.000 GMT-0300,1.39768,1.39965,1.39231,1.39291,102451.45919999998
25.04.2018 18:00:00.000 GMT-0300,1.39286,1.39980,1.38947,1.39150,135784.9197
26.04.2018 18:00:00.000 GMT-0300,1.39137,1.39342,1.37470,1.37785,129358.18050000002
27.04.2018 18:00:00.000 GMT-0300,1.37785,1.37785,1.37785,1.37785,0
28.04.2018 18:00:00.000 GMT-0300,1.37785,1.37785,1.37785,1.37785,0
29.04.2018 18:00:00.000 GMT-0300,1.37711,1.37922,1.37125,1.37550,112230.8015
30.04.2018 18:00:00.000 GMT-0300,1.37547,1.37725,1.35880,1.36124,124717.59909999999
01.05.2018 18:00:00.000 GMT-0300,1.36124,1.36656,1.35546,1.35718,168234.5484
02.05.2018 18:00:00.000 GMT-0300,1.35716,1.36293,1.35377,1.35729,166357.84860000003
03.05.2018 18:00:00.000 GMT-0300,1.35713,1.35856,1.34861,1.35253,131543.87
04.05.2018 18:00:00.000 GMT-0300,1.35253,1.35253,1.35253,1.35253,0
05.05.2018 18:00:00.000 GMT-0300,1.35253,1.35253,1.35253,1.35253,0
06.05.2018 18:00:00.000 GMT-0300,1.35327,1.35751,1.35151,1.35558,109764.2201
07.05.2018 18:00:00.000 GMT-0300,1.35560,1.35926,1.34843,1.35460,152788.2199
08.05.2018 18:00:00.000 GMT-0300,1.35461,1.36068,1.34990,1.35447,140731.45900000003
09.05.2018 18:00:00.000 GMT-0300,1.35442,1.36174,1.34598,1.35169,180453.3694
10.05.2018 18:00:00.000 GMT-0300,1.35169,1.35957,1.35017,1.35407,126472.99990000002
11.05.2018 18:00:00.000 GMT-0300,1.35407,1.35407,1.35407,1.35407,0
12.05.2018 18:00:00.000 GMT-0300,1.35407,1.35407,1.35407,1.35407,0
13.05.2018 18:00:00.000 GMT-0300,1.35393,1.36079,1.35373,1.35559,103492.8994
14.05.2018 18:00:00.000 GMT-0300,1.35559,1.35718,1.34511,1.35000,152573.27039999998
15.05.2018 18:00:00.000 GMT-0300,1.34997,1.35209,1.34554,1.34832,161455.9407
16.05.2018 18:00:00.000 GMT-0300,1.34825,1.35688,1.34741,1.35153,698717.2027999999
17.05.2018 18:00:00.000 GMT-0300,1.35153,1.35280,1.34548,1.34679,122610.6902
18.05.2018 18:00:00.000 GMT-0300,1.34679,1.34679,1.34679,1.34679,0
19.05.2018 18:00:00.000 GMT-0300,1.34679,1.34679,1.34679,1.34679,0
20.05.2018 18:00:00.000 GMT-0300,1.34590,1.34825,1.33907,1.34217,124029.07850000002
21.05.2018 18:00:00.000 GMT-0300,1.34217,1.34911,1.34123,1.34278,138290.66959999996
22.05.2018 18:00:00.000 GMT-0300,1.34278,1.34422,1.33050,1.33449,180245.5495
23.05.2018 18:00:00.000 GMT-0300,1.33446,1.34216,1.33400,1.33769,181203.26020000002
24.05.2018 18:00:00.000 GMT-0300,1.33769,1.33873,1.32928,1.32946,159808.08109999995
25.05.2018 18:00:00.000 GMT-0300,1.32946,1.32946,1.32946,1.32946,0
26.05.2018 18:00:00.000 GMT-0300,1.32946,1.32946,1.32946,1.32946,0
27.05.2018 18:00:00.000 GMT-0300,1.33138,1.33408,1.32961,1.33092,128083.01929999999
28.05.2018 18:00:00.000 GMT-0300,1.33094,1.33250,1.32044,1.32416,188327.8908
29.05.2018 18:00:00.000 GMT-0300,1.32407,1.33069,1.32407,1.32844,172979.8087
30.05.2018 18:00:00.000 GMT-0300,1.32844,1.33478,1.32771,1.32957,181523.3007
31.05.2018 18:00:00.000 GMT-0300,1.32953,1.33617,1.32538,1.33449,156205.83939999997
01.06.2018 18:00:00.000 GMT-0300,1.33449,1.33449,1.33449,1.33449,0
02.06.2018 18:00:00.000 GMT-0300,1.33449,1.33449,1.33449,1.33449,0
03.06.2018 18:00:00.000 GMT-0300,1.33310,1.33985,1.32947,1.33122,112360.6102
04.06.2018 18:00:00.000 GMT-0300,1.33118,1.34086,1.33019,1.33851,144962.58049999998
05.06.2018 18:00:00.000 GMT-0300,1.33853,1.34429,1.33764,1.34113,137802.78029999998
06.06.2018 18:00:00.000 GMT-0300,1.34108,1.34722,1.33714,1.34210,156814.18989999997
07.06.2018 18:00:00.000 GMT-0300,1.34206,1.34390,1.33544,1.34081,135768.5094
08.06.2018 18:00:00.000 GMT-0300,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 18:00:00.000 GMT-0300,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 18:00:00.000 GMT-0300,1.34058,1.34413,1.33444,1.33729,107555.9404
11.06.2018 18:00:00.000 GMT-0300,1.33726,1.34243,1.33418,1.33703,143005.66049999997
12.06.2018 18:00:00.000 GMT-0300,1.33696,1.33890,1.33079,1.33737,137287.6588
13.06.2018 18:00:00.000 GMT-0300,1.33734,1.34463,1.32570,1.32604,172039.66109999997
14.06.2018 18:00:00.000 GMT-0300,1.32606,1.32978,1.32110,1.32763,154896.24060000005
15.06.2018 18:00:00.000 GMT-0300,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 18:00:00.000 GMT-0300,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 18:00:00.000 GMT-0300,1.32557,1.32790,1.32257,1.32437,126401.01069999998
18.06.2018 18:00:00.000 GMT-0300,1.32437,1.32726,1.31507,1.31726,165855.55100000004
19.06.2018 18:00:00.000 GMT-0300,1.31728,1.32170,1.31458,1.31691,151070.6898
20.06.2018 18:00:00.000 GMT-0300,1.31689,1.32698,1.31018,1.32343,207630.77020000003
21.06.2018 18:00:00.000 GMT-0300,1.32424,1.33146,1.32337,1.32593,166445.9088
22.06.2018 18:00:00.000 GMT-0300,1.32593,1.32593,1.32593,1.32593,0
23.06.2018 18:00:00.000 GMT-0300,1.32593,1.32593,1.32593,1.32593,0
24.06.2018 18:00:00.000 GMT-0300,1.32490,1.32904,1.32212,1.32764,156475.12140000003
25.06.2018 18:00:00.000 GMT-0300,1.32766,1.32918,1.31922,1.32184,182272.128
26.06.2018 18:00:00.000 GMT-0300,1.32243,1.32336,1.31063,1.31128,224737.9085
27.06.2018 18:00:00.000 GMT-0300,1.31133,1.31203,1.30495,1.30761,208855.6977
28.06.2018 18:00:00.000 GMT-0300,1.30763,1.32136,1.30675,1.32040,202354.3
29.06.2018 18:00:00.000 GMT-0300,1.32040,1.32040,1.32040,1.32040,0
30.06.2018 18:00:00.000 GMT-0300,1.32040,1.32040,1.32040,1.32040,0
01.07.2018 18:00:00.000 GMT-0300,1.31825,1.32082,1.30950,1.31421,164974.28720000002
02.07.2018 18:00:00.000 GMT-0300,1.31412,1.32064,1.31145,1.31893,176613.32939999996
03.07.2018 18:00:00.000 GMT-0300,1.31891,1.32495,1.31705,1.32251,137937.72119999997
04.07.2018 18:00:00.000 GMT-0300,1.32252,1.32748,1.32036,1.32209,181960.45890000003
05.07.2018 18:00:00.000 GMT-0300,1.32134,1.32898,1.32031,1.32844,147960.9493
06.07.2018 18:00:00.000 GMT-0300,1.32844,1.32844,1.32844,1.32844,0
07.07.2018 18:00:00.000 GMT-0300,1.32844,1.32844,1.32844,1.32844,0
08.07.2018 18:00:00.000 GMT-0300,1.33179,1.33625,1.31889,1.32556,187413.2689
09.07.2018 18:00:00.000 GMT-0300,1.32552,1.33008,1.32230,1.32709,159091.7304
10.07.2018 18:00:00.000 GMT-0300,1.32705,1.32852,1.31994,1.32032,191778.07909999994
11.07.2018 18:00:00.000 GMT-0300,1.32028,1.32448,1.31802,1.32050,157239.7618
12.07.2018 18:00:00.000 GMT-0300,1.32049,1.32383,1.31025,1.32323,160289.55
13.07.2018 18:00:00.000 GMT-0300,1.32323,1.32323,1.32323,1.32323,0
14.07.2018 18:00:00.000 GMT-0300,1.32323,1.32323,1.32323,1.32323,0
15.07.2018 18:00:00.000 GMT-0300,1.32272,1.32928,1.32167,1.32352,139427.5503
16.07.2018 18:00:00.000 GMT-0300,1.32340,1.32687,1.30689,1.31140,175707.66859999998
17.07.2018 18:00:00.000 GMT-0300,1.31135,1.31169,1.30100,1.30679,172361.07200000001
18.07.2018 18:00:00.000 GMT-0300,1.30674,1.30831,1.29574,1.30139,184643.5898
19.07.2018 18:00:00.000 GMT-0300,1.30125,1.31401,1.29948,1.31287,177632.17979999995
20.07.2018 18:00:00.000 GMT-0300,1.31287,1.31287,1.31287,1.31287,0
21.07.2018 18:00:00.000 GMT-0300,1.31287,1.31287,1.31287,1.31287,0
22.07.2018 18:00:00.000 GMT-0300,1.31229,1.31580,1.30821,1.30977,137416.5992
23.07.2018 18:00:00.000 GMT-0300,1.30973,1.31591,1.30714,1.31436,157922.44149999996
24.07.2018 18:00:00.000 GMT-0300,1.31435,1.32003,1.31328,1.31877,157213.39059999998
25.07.2018 18:00:00.000 GMT-0300,1.31877,1.32132,1.31052,1.31072,154714.9198
26.07.2018 18:00:00.000 GMT-0300,1.31070,1.31310,1.30822,1.30967,126008.16059999999
27.07.2018 18:00:00.000 GMT-0300,1.30967,1.30967,1.30967,1.30967,0
28.07.2018 18:00:00.000 GMT-0300,1.30967,1.30967,1.30967,1.30967,0
29.07.2018 18:00:00.000 GMT-0300,1.30989,1.31521,1.30970,1.31315,113492.09979999998
30.07.2018 18:00:00.000 GMT-0300,1.31314,1.31726,1.30894,1.31220,143985.6286
31.07.2018 18:00:00.000 GMT-0300,1.31208,1.31440,1.30951,1.31259,132292.4011
01.08.2018 18:00:00.000 GMT-0300,1.31258,1.31282,1.30142,1.30155,141379.97070000003
02.08.2018 18:00:00.000 GMT-0300,1.30155,1.30429,1.29753,1.30011,135485.4995
03.08.2018 18:00:00.000 GMT-0300,1.30011,1.30011,1.30011,1.30011,0
04.08.2018 18:00:00.000 GMT-0300,1.30011,1.30011,1.30011,1.30011,0
05.08.2018 18:00:00.000 GMT-0300,1.29948,1.30074,1.29198,1.29426,97414.64
06.08.2018 18:00:00.000 GMT-0300,1.29430,1.29736,1.29237,1.29385,109433.30049999998
07.08.2018 18:00:00.000 GMT-0300,1.29385,1.29597,1.28535,1.28807,127278.97920000002
08.08.2018 18:00:00.000 GMT-0300,1.28807,1.29117,1.28188,1.28230,136275.5796
09.08.2018 18:00:00.000 GMT-0300,1.28203,1.28366,1.27228,1.27663,208623.3107
10.08.2018 18:00:00.000 GMT-0300,1.27663,1.27663,1.27663,1.27663,0
11.08.2018 18:00:00.000 GMT-0300,1.27663,1.27663,1.27663,1.27663,0
12.08.2018 18:00:00.000 GMT-0300,1.27421,1.27913,1.27299,1.27594,155197.75950000001
13.08.2018 18:00:00.000 GMT-0300,1.27593,1.28271,1.27046,1.27214,151104.9405
14.08.2018 18:00:00.000 GMT-0300,1.27198,1.27352,1.26617,1.26942,146628.62
15.08.2018 18:00:00.000 GMT-0300,1.26940,1.27539,1.26858,1.27088,144392.1208
16.08.2018 18:00:00.000 GMT-0300,1.27091,1.27524,1.26978,1.27466,135359.56939999998
17.08.2018 18:00:00.000 GMT-0300,1.27466,1.27466,1.27466,1.27466,0
18.08.2018 18:00:00.000 GMT-0300,1.27466,1.27466,1.27466,1.27466,0
19.08.2018 18:00:00.000 GMT-0300,1.27420,1.27992,1.27293,1.27969,102553.1005
20.08.2018 18:00:00.000 GMT-0300,1.27956,1.29242,1.27922,1.28987,151413.62050000002
21.08.2018 18:00:00.000 GMT-0300,1.28856,1.29362,1.28685,1.29095,128620.10889999998
22.08.2018 18:00:00.000 GMT-0300,1.29095,1.29179,1.28045,1.28132,127485.87019999999
23.08.2018 18:00:00.000 GMT-0300,1.28060,1.28810,1.27992,1.28452,132841.6615
24.08.2018 18:00:00.000 GMT-0300,1.28452,1.28452,1.28452,1.28452,0
25.08.2018 18:00:00.000 GMT-0300,1.28452,1.28452,1.28452,1.28452,0
26.08.2018 18:00:00.000 GMT-0300,1.28365,1.29009,1.28287,1.28915,115512.52070000001
27.08.2018 18:00:00.000 GMT-0300,1.28915,1.29317,1.28615,1.28703,125001.8202
28.08.2018 18:00:00.000 GMT-0300,1.28700,1.30322,1.28451,1.30250,160120.3606
29.08.2018 18:00:00.000 GMT-0300,1.30245,1.30433,1.29849,1.30062,143269.45109999998
30.08.2018 18:00:00.000 GMT-0300,1.30069,1.30287,1.29449,1.29528,142654.41999999998
31.08.2018 18:00:00.000 GMT-0300,1.29528,1.29528,1.29528,1.29528,0
01.09.2018 18:00:00.000 GMT-0300,1.29528,1.29528,1.29528,1.29528,0
02.09.2018 18:00:00.000 GMT-0300,1.29095,1.29336,1.28547,1.28676,126906.3087
03.09.2018 18:00:00.000 GMT-0300,1.28671,1.28757,1.28100,1.28540,143938.01200000002
04.09.2018 18:00:00.000 GMT-0300,1.28529,1.29822,1.27851,1.29037,157648.5804
05.09.2018 18:00:00.000 GMT-0300,1.29031,1.29622,1.28960,1.29261,136863.45990000002
06.09.2018 18:00:00.000 GMT-0300,1.29260,1.30278,1.29081,1.29137,162733.39969999995
07.09.2018 18:00:00.000 GMT-0300,1.29137,1.29137,1.29137,1.29137,0
08.09.2018 18:00:00.000 GMT-0300,1.29137,1.29137,1.29137,1.29137,0
09.09.2018 18:00:00.000 GMT-0300,1.29179,1.30514,1.28967,1.30253,125994.98980000002
10.09.2018 18:00:00.000 GMT-0300,1.30253,1.30869,1.29641,1.30299,141086.9907
11.09.2018 18:00:00.000 GMT-0300,1.30299,1.30821,1.29791,1.30446,143666.551
12.09.2018 18:00:00.000 GMT-0300,1.30446,1.31233,1.30261,1.31060,141780.42119999998
13.09.2018 18:00:00.000 GMT-0300,1.31057,1.31435,1.30565,1.30664,140089.08130000002
14.09.2018 18:00:00.000 GMT-0300,1.30664,1.30664,1.30664,1.30664,0
15.09.2018 18:00:00.000 GMT-0300,1.30664,1.30664,1.30664,1.30664,0
16.09.2018 18:00:00.000 GMT-0300,1.30683,1.31646,1.30672,1.31564,133522.42010000002
17.09.2018 18:00:00.000 GMT-0300,1.31566,1.31725,1.31185,1.31475,149008.59039999996
18.09.2018 18:00:00.000 GMT-0300,1.31475,1.32146,1.30974,1.31427,164822.7305
19.09.2018 18:00:00.000 GMT-0300,1.31425,1.32980,1.31303,1.32589,165942.58880000003
20.09.2018 18:00:00.000 GMT-0300,1.32588,1.32765,1.30558,1.30764,175118.8584
21.09.2018 18:00:00.000 GMT-0300,1.30764,1.30764,1.30764,1.30764,0
22.09.2018 18:00:00.000 GMT-0300,1.30764,1.30764,1.30764,1.30764,0
23.09.2018 18:00:00.000 GMT-0300,1.30775,1.31667,1.30628,1.31192,129936.48969999998
24.09.2018 18:00:00.000 GMT-0300,1.31192,1.31933,1.30947,1.31786,138382.9911
25.09.2018 18:00:00.000 GMT-0300,1.31785,1.32171,1.31381,1.31639,148748.7595
26.09.2018 18:00:00.000 GMT-0300,1.31637,1.31779,1.30733,1.30733,147624.11840000004
27.09.2018 18:00:00.000 GMT-0300,1.30729,1.30899,1.30002,1.30278,127986.92829999999
28.09.2018 18:00:00.000 GMT-0300,1.30278,1.30278,1.30278,1.30278,0
29.09.2018 18:00:00.000 GMT-0300,1.30278,1.30278,1.30278,1.30278,0
30.09.2018 18:00:00.000 GMT-0300,1.30371,1.31153,1.30119,1.30419,135165.09960000002
01.10.2018 18:00:00.000 GMT-0300,1.30418,1.30482,1.29409,1.29777,153540.51019999996
02.10.2018 18:00:00.000 GMT-0300,1.29778,1.30226,1.29237,1.29362,178153.74060000002
03.10.2018 18:00:00.000 GMT-0300,1.29356,1.30411,1.29220,1.30208,171723.30050000004
04.10.2018 18:00:00.000 GMT-0300,1.30199,1.31226,1.30032,1.31136,158107.70989999996
05.10.2018 18:00:00.000 GMT-0300,1.31136,1.31136,1.31136,1.31136,0
06.10.2018 18:00:00.000 GMT-0300,1.31136,1.31136,1.31136,1.31136,0
07.10.2018 18:00:00.000 GMT-0300,1.31230,1.31326,1.30279,1.30859,145586.9699
08.10.2018 18:00:00.000 GMT-0300,1.30857,1.31500,1.30328,1.31425,173731.1905
09.10.2018 18:00:00.000 GMT-0300,1.31412,1.32158,1.31332,1.31880,160079.58019999997
10.10.2018 18:00:00.000 GMT-0300,1.31880,1.32468,1.31741,1.32311,220068.0706
11.10.2018 18:00:00.000 GMT-0300,1.32311,1.32575,1.31458,1.31516,185599.61009999996
12.10.2018 18:00:00.000 GMT-0300,1.31516,1.31516,1.31516,1.31516,0
13.10.2018 18:00:00.000 GMT-0300,1.31516,1.31516,1.31516,1.31516,0
14.10.2018 18:00:00.000 GMT-0300,1.30854,1.31815,1.30811,1.31514,164563.66969999997
15.10.2018 18:00:00.000 GMT-0300,1.31514,1.32362,1.31350,1.31767,152429.23890000005
16.10.2018 18:00:00.000 GMT-0300,1.31768,1.31923,1.30993,1.31128,147895.70890000006
17.10.2018 18:00:00.000 GMT-0300,1.31115,1.31311,1.30158,1.30168,151616.5293
18.10.2018 18:00:00.000 GMT-0300,1.30168,1.31037,1.30109,1.30666,144538.00200000004
19.10.2018 18:00:00.000 GMT-0300,1.30666,1.30666,1.30666,1.30666,0
20.10.2018 18:00:00.000 GMT-0300,1.30666,1.30666,1.30666,1.30666,0
21.10.2018 18:00:00.000 GMT-0300,1.30703,1.30899,1.29562,1.29564,143043.4796
22.10.2018 18:00:00.000 GMT-0300,1.29563,1.30439,1.29368,1.29819,166182.35009999998
23.10.2018 18:00:00.000 GMT-0300,1.29819,1.29904,1.28668,1.28792,169822.56949999998
24.10.2018 18:00:00.000 GMT-0300,1.28798,1.29192,1.27968,1.28162,166384.3495
25.10.2018 18:00:00.000 GMT-0300,1.28162,1.28411,1.27772,1.28260,192441.5008
26.10.2018 18:00:00.000 GMT-0300,1.28260,1.28260,1.28260,1.28260,0
27.10.2018 18:00:00.000 GMT-0300,1.28260,1.28260,1.28260,1.28260,0
28.10.2018 18:00:00.000 GMT-0300,1.28212,1.28528,1.27918,1.27919,140135.19110000003
29.10.2018 18:00:00.000 GMT-0300,1.27916,1.28123,1.26956,1.27066,143717.57989999995
30.10.2018 18:00:00.000 GMT-0300,1.27066,1.28303,1.26905,1.27644,145521.808
31.10.2018 18:00:00.000 GMT-0300,1.27648,1.30349,1.27629,1.30009,171144.1286
01.11.2018 18:00:00.000 GMT-0300,1.30003,1.30406,1.29513,1.29617,157950.22939999998
02.11.2018 18:00:00.000 GMT-0300,1.29617,1.29617,1.29617,1.29617,0
03.11.2018 18:00:00.000 GMT-0300,1.29617,1.29617,1.29617,1.29617,0
04.11.2018 19:00:00.000 GMT-0300,1.30210,1.30553,1.29641,1.30398,135208.61989999996
05.11.2018 19:00:00.000 GMT-0300,1.30395,1.31070,1.30208,1.30950,142004.8495
06.11.2018 19:00:00.000 GMT-0300,1.30951,1.31744,1.30731,1.31219,189711.8399
07.11.2018 19:00:00.000 GMT-0300,1.31230,1.31496,1.30447,1.30607,161200.76069999998
08.11.2018 19:00:00.000 GMT-0300,1.30607,1.30701,1.29580,1.29729,153090.9395
09.11.2018 19:00:00.000 GMT-0300,1.29729,1.29729,1.29729,1.29729,0
10.11.2018 19:00:00.000 GMT-0300,1.29729,1.29729,1.29729,1.29729,0
11.11.2018 19:00:00.000 GMT-0300,1.29130,1.29465,1.28271,1.28476,172565.2392
12.11.2018 19:00:00.000 GMT-0300,1.28463,1.30469,1.28350,1.29675,196240.6496
13.11.2018 19:00:00.000 GMT-0300,1.29729,1.30718,1.28798,1.29861,219461.01089999996
14.11.2018 19:00:00.000 GMT-0300,1.29853,1.30298,1.27232,1.27688,239721.20159999997
15.11.2018 19:00:00.000 GMT-0300,1.27691,1.28773,1.27594,1.28261,190546.7714
16.11.2018 19:00:00.000 GMT-0300,1.28261,1.28261,1.28261,1.28261,0
17.11.2018 19:00:00.000 GMT-0300,1.28261,1.28261,1.28261,1.28261,0
18.11.2018 19:00:00.000 GMT-0300,1.28443,1.28835,1.27939,1.28496,156255.3119
19.11.2018 19:00:00.000 GMT-0300,1.28554,1.28826,1.27760,1.27862,167058.85999999996
20.11.2018 19:00:00.000 GMT-0300,1.27860,1.28193,1.27638,1.27743,145710.85030000002
21.11.2018 19:00:00.000 GMT-0300,1.27744,1.29270,1.27674,1.28752,127204.4293
22.11.2018 19:00:00.000 GMT-0300,1.28750,1.28821,1.27981,1.28006,133354.2899
23.11.2018 19:00:00.000 GMT-0300,1.28006,1.28006,1.28006,1.28006,0
24.11.2018 19:00:00.000 GMT-0300,1.28006,1.28006,1.28006,1.28006,0
25.11.2018 19:00:00.000 GMT-0300,1.28215,1.28637,1.27955,1.28068,138956.26999999996
26.11.2018 19:00:00.000 GMT-0300,1.28045,1.28194,1.27249,1.27420,190879.29030000002
27.11.2018 19:00:00.000 GMT-0300,1.27409,1.28467,1.27306,1.28232,171515.6785
28.11.2018 19:00:00.000 GMT-0300,1.28231,1.28494,1.27551,1.27850,167466.14070000002
29.11.2018 19:00:00.000 GMT-0300,1.27850,1.28092,1.27350,1.27509,165267.85999999996
30.11.2018 19:00:00.000 GMT-0300,1.27509,1.27509,1.27509,1.27509,0
01.12.2018 19:00:00.000 GMT-0300,1.27509,1.27509,1.27509,1.27509,0
02.12.2018 19:00:00.000 GMT-0300,1.27644,1.28242,1.26985,1.27232,151696.59079999995
03.12.2018 19:00:00.000 GMT-0300,1.27233,1.28394,1.26582,1.27149,181394.70980000004
04.12.2018 19:00:00.000 GMT-0300,1.27160,1.27980,1.26717,1.27319,154736.07020000002
05.12.2018 19:00:00.000 GMT-0300,1.27318,1.28118,1.26992,1.27817,191000.4593
06.12.2018 19:00:00.000 GMT-0300,1.27816,1.27900,1.27100,1.27296,153056.65090000004
07.12.2018 19:00:00.000 GMT-0300,1.27296,1.27296,1.27296,1.27296,0
08.12.2018 19:00:00.000 GMT-0300,1.27296,1.27296,1.27296,1.27296,0
09.12.2018 19:00:00.000 GMT-0300,1.27048,1.27598,1.25065,1.25595,185974.9194
10.12.2018 19:00:00.000 GMT-0300,1.25568,1.26382,1.24796,1.24837,180515.19939999998
11.12.2018 19:00:00.000 GMT-0300,1.24823,1.26712,1.24766,1.26288,200335.71100000004
12.12.2018 19:00:00.000 GMT-0300,1.26288,1.26861,1.26072,1.26509,149443.61989999996
13.12.2018 19:00:00.000 GMT-0300,1.26504,1.26648,1.25290,1.25813,163445.40939999997
14.12.2018 19:00:00.000 GMT-0300,1.25813,1.25813,1.25813,1.25813,0
15.12.2018 19:00:00.000 GMT-0300,1.25813,1.25813,1.25813,1.25813,0
16.12.2018 19:00:00.000 GMT-0300,1.26008,1.26470,1.25629,1.26199,172146.0207
17.12.2018 19:00:00.000 GMT-0300,1.26144,1.27053,1.26099,1.26374,169105.1601
18.12.2018 19:00:00.000 GMT-0300,1.26332,1.26787,1.26064,1.26097,247145.519
19.12.2018 19:00:00.000 GMT-0300,1.26097,1.27073,1.26072,1.26541,308944.9307
20.12.2018 19:00:00.000 GMT-0300,1.26541,1.26977,1.26173,1.26247,307977.09030000004
21.12.2018 19:00:00.000 GMT-0300,1.26247,1.26247,1.26247,1.26247,0
22.12.2018 19:00:00.000 GMT-0300,1.26247,1.26247,1.26247,1.26247,0
23.12.2018 19:00:00.000 GMT-0300,1.26452,1.27382,1.26344,1.27005,227056.1703
24.12.2018 19:00:00.000 GMT-0300,1.26947,1.27077,1.26465,1.26544,4235.38
25.12.2018 19:00:00.000 GMT-0300,1.26749,1.27186,1.26304,1.26317,133074.97
26.12.2018 19:00:00.000 GMT-0300,1.26314,1.26745,1.26157,1.26416,330736.5302
27.12.2018 19:00:00.000 GMT-0300,1.26414,1.27080,1.26348,1.26943,193089.57989999995
28.12.2018 19:00:00.000 GMT-0300,1.26943,1.26943,1.26943,1.26943,0
29.12.2018 19:00:00.000 GMT-0300,1.26943,1.26943,1.26943,1.26943,0
30.12.2018 19:00:00.000 GMT-0300,1.26918,1.28145,1.26799,1.27526,169241.45070000002
31.12.2018 19:00:00.000 GMT-0300,1.27526,1.27526,1.27526,1.27526,0
01.01.2019 19:00:00.000 GMT-0300,1.27459,1.27729,1.25808,1.26060,237090.46740000002
02.01.2019 19:00:00.000 GMT-0300,1.26060,1.26472,1.24250,1.26278,268812.25800000003
