price,exterior_col,interior_col,MPG,engine,transmission,drive_type,fuel_type,mileage,option_level,style
11000,Black Diamond Tricoat,Jet Black W/Jet Black Accents,20 cty / 30 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,76239,Standard,SE V6 FWD
4985,Gray,Gray,20 cty / 27 hwy,2.5L Flat-4 Gas,Manual,AWD,Gas,132699,Standard,2.5 Convertible Auto
4000,Maroon,Ebony/Brick,17 cty / 26 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,177473,Standard,CLS 550 4MATIC
7521,Tuxedo Black Metallic,Charcoal Black,18 cty / 25 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,108145,Well Equipped,2.5 SR
8500,Pitch Black Clearcoat,Black,16 cty / 24 hwy,3.6L V-6 Gas,Automatic,AWD,Gas,114133,Standard,XLT FWD
5495,Blue Onyx,Beige,18 cty / 27 hwy,4.6L V-8 Gas,Automatic,FWD,Gas,60510,Standard,SV FWD
7999,Blue,Black,23 cty / 31 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,105881,Standard,ML 350 4MATIC
12797,Unknown,Unknown,28 cty / 36 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,46043,Standard,GS 350 AWD
11995,White/Voodoo Blue,Dark Charcoal,17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,218100,Standard,SL 500
20488,Brilliant Black,Black,20 cty / 28 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,30163,Fully Loaded,Hatch
7800,Rallye Red,Unknown,28 cty / 39 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,124134,Standard,EX-L with Navigation Sedan I4 CVT
8437,Blue Chip,Light Titanium,18 cty / 26 hwy,3.6L V-6 Gas,Manual,RWD,Gas,75953,Standard,2.0T Automatic
4995,Camellia Red Pearl,Carbon Black,20 cty / 26 hwy,2.5L Flat-4 Gas,Automatic,AWD,Gas,124246,Standard,Note 1.6 SV CVT
6995,Millennium Silver Metallic,Tan,18 cty / 23 hwy,4.3L V-8 Gas,Automatic,RWD,Gas,149301,Extended Cab,ST Extended Cab Regular Bed 2WD
46464,Designo Diamond White,Black,20 cty / 26 hwy,3.0L V-6 Gas Turbocharged,Automatic,RWD,Gas,35704,Standard,SV CVT
6600,Rallye Red,Unknown,21 cty / 24 hwy,2.4L Inline-4 Gas,Automatic,4WD,Gas,150918,Standard,S FWD
7991,Scarlet Ember,Charcoal,27 cty / 38 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,100901,Standard,RX 350 AWD
37900,Selenite Grey Metallic,Black,18 cty / 22 hwy,3.5L V-6 Gas,Automatic,AWD,Gas,39944,Standard,S Convertible
5495,Blue,Gray,21 cty / 27 hwy,2.4L Inline-4 Gas,Automatic,4WD,Gas,206519,Fully Loaded,American Value Package
7500,Electric Orange Tri-Coat Pearlcoat,Black,122 cty / 108 hwy,L - Electric,Automatic,FWD,Electric,37978,Standard,4dr Sedan w/1SB
22398,Brilliant Black Crystal Pearlcoat,Black,19 cty / 28 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,37344,Standard,LX-P Sedan I4 Automatic
12837,Sterling Gray Metallic,Charcoal Black,17 cty / 24 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,105802,Standard,S FWD
28987,Black,Black,19 cty / 26 hwy,3.5L V-6 Gas,Automatic,AWD,Gas,58387,Standard,EX-L 4WD
6999,Mosaic Black,Jet Black,30 cty / 39 hwy,1.4L Inline-4 Gas,Automatic,FWD,Gas,50326,Standard,FWD SV
3999,Gray,Gray,15 cty / 21 hwy,4.2L Inline-6 Gas,Automatic,4WD,Gas,206935,Standard,GS 350 Crafted Line RWD
24985,White Diamond Pearl,Unknown,20 cty / 28 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,44083,Standard,S Hatchback
21952,Florett Silver Metallic,Black,24 cty / 34 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,53607,Standard,SE Hatchback
10676,Alabaster Silver Metallic,Black,22 cty / 30 hwy,2.4L Inline-4 Gas,Automatic,AWD,Gas,130920,Standard,EX Sedan CVT
8995,Graphite Blue,Charcoal,27 cty / 36 hwy,1.8L Inline-4 Gas,Manual,FWD,Gas,29537,Standard,LT with 1LT RWD
6950,Black Noir Pearl,Black,24 cty / 34 hwy,2.0L Inline-4 Gas,Manual,FWD,Gas,94238,Crew Cab,XLT SuperCrew 5.5' Box 4WD
28991,Super Black,Charcoal,13 cty / 18 hwy,5.6L V-8 Gas,Automatic,4WD,Gas,37078,Standard,S Hardtop 2-Door
4995,Black,Black,20 cty / 26 hwy,3.2L V-6 Gas,Automatic,RWD,Gas,109922,Crew Cab,"Tradesman Crew Cab 5'7"" Box 4WD"
3995,Steel Silver Metallic,Off Black,22 cty / 29 hwy,2.5L Flat-4 Gas,Automatic,AWD,Gas,191796,Standard,LX Sedan CVT
2497,Sheer Silver Metallic,Charcoal,20 cty / 25 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,224123,Well Equipped,Sport RWD
10119,Grey,Unknown,17 cty / 21 hwy,4.0L V-6 Gas,Automatic,4WD,Gas,63582,Standard,LS AWD
13989,Super White,Unknown,30 cty / 38 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,41375,Standard,ES CVT
20590,Crystal Red Tintcoat,Jet Black With Jet Black Accents,N/A cty / N/A hwy,1.4L Inline-4 Plug-In Hybrid,Automatic,FWD,Plug-In Hybrid,61998,Standard,LE 8-Passenger FWD
13994,Quicksilver Metallic,Light Neutral With Cocoa Interior Accents,21 cty / 29 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,16620,Well Equipped,SR AWD
17995,Titanium Silver,Satin Black,19 cty / 24 hwy,3.3L V-6 Gas,Automatic,AWD,Gas,34213,Standard,IS 250 RWD Automatic
6500,Obsidian,Black,20 cty / 28 hwy,2.5L V-6 Gas,Manual,RWD,Gas,157797,Standard,L Automatic
6888,Alabaster Silver Metallic,Gray,20 cty / 29 hwy,3.0L V-6 Gas,Automatic,FWD,Gas,101562,Fully Loaded,Overland RWD
10999,Silver,Black,20 cty / 26 hwy,3.5L V-6 Gas,Manual,RWD,Gas,55090,Well Equipped,SL FWD
5499,Maizen Blue Pearl,No Color,19 cty / 26 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,70694,Minimal Options,Touring
7982,Oxford White,Charcoal Black,26 cty / 36 hwy,2.0L Inline-4 Gas,Automatic,FWD,Gas,78145,Standard,SE FWD
5000,Black,Unknown,20 cty / 26 hwy,3.2L V-6 Gas,Automatic,RWD,Gas,163000,Standard,SR5 V6 RWD Automatic
13311,Celestial Silver Metallic,Black,21 cty / 31 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,80723,Standard,xDrive30i AWD
32895,Bright White Clearcoat,Black,17 cty / 23 hwy,3.6L V-6 Gas,Automatic,4WD,Gas,17099,Standard,HSE
8900,Silver,Black,19 cty / 29 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,114917,Standard,4S Executive
9995,Silver,Beige,18 cty / 24 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,157504,Standard,Automatic
6900,Phantom Black Pearl,Black,18 cty / 26 hwy,3.0L V-6 Gas Supercharged,Automatic,AWD,Gas,160000,Standard,Sport 2.4L
14951,White Platinum Metallic Tri-Coat,Carvana,23 cty / 34 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,45272,Minimal Options,LE CVT
13450,Tungsten Metallic,Dark Titanium/Light Titanium,15 cty / 22 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,68685,Standard,EX-L with Navigation AWD
19499,Maximum Steel Metallic Clearcoat,Black,19 cty / 30 hwy,3.6L V-6 Gas,Automatic,RWD,Gas,34217,Standard,2.5 S
8995,Unknown,Unknown,51 cty / 48 hwy,1.8L Inline-4 Hybrid,Automatic,FWD,Hybrid,106203,Standard,"2WD Reg Cab 141"" WB 60"" CA XL"
7399,Gray,Unknown,24 cty / 36 hwy,1.8L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,99321,Standard,GLS Sedan V6 FWD Manual
7500,Classic Silver Metallic,Ash,29 cty / 38 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,103418,Well Equipped,2.5i Limited
8995,Oxford White,Charcoal Black,22 cty / 28 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,134558,Standard,S Automatic
12989,Mineral White Metallic,Unknown,25 cty / 33 hwy,3.0L Inline-6 Hybrid Turbocharged,Automatic,RWD,Hybrid,60000,Standard,ES
21787,Gloss Black,Black,18 cty / 27 hwy,3.6L V-6 Gas,Automatic,AWD,Gas,41894,Standard,Unlimited Sport S
16896,Lava Orange,Unknown,22 cty / 29 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,32878,Standard,LS
28995,Satin Cashmere Metallic,Black,20 cty / 27 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,30710,Minimal Options,SV CVT
3500,White,Gray,19 cty / 29 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,151601,Standard,SUV
9000,Titanium,Unknown,17 cty / 24 hwy,4.0L V-8 Gas,Automatic,RWD,Gas,54700,Standard,Touring Convertible
13899,Crystal Black Pearl,Black,26 cty / 34 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,33883,Minimal Options,SLE-1 AWD
35999,White,White,13 cty / 20 hwy,4.7L V-8 Gas,Automatic,RWD,Gas,40601,Minimal Options,LT with 1LT AWD
13495,Urban Titanium Metallic,Beige,22 cty / 30 hwy,2.4L Inline-4 Gas,Automatic,AWD,Gas,80639,Standard,LX I4 FWD Automatic
11000,Green,Black,23 cty / 31 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,91455,Standard,V6 FWD
5950,Black,Black,19 cty / 27 hwy,3.5L V-6 Gas,Manual,FWD,Gas,111910,Crew Cab,Lariat SuperCrew 6.5' Box 4WD
17241,Super Black,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,35087,Well Equipped,SL FWD
14780,Ebony Black,Black,24 cty / 32 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,35419,Standard,LS 430
17500,Magnetic Gray Metallic,Light Gray,21 cty / 30 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,68682,Standard,SE Sedan
19000,Mosaic Black Metallic,Jet Black,29 cty / 36 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,14,Standard,LE CVT
14999,Brilliant Black Crystal Pearlcoat,Black,19 cty / 25 hwy,3.2L V-6 Gas,Automatic,4WD,Gas,118010,Standard,S Tiptronic AWD
22555,Black,Black,24 cty / 31 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,39335,Standard,SE with Sunroof 3.6 V6 DSG
6995,Deep Cherry Red Crystal Pearl,Pastel Pebble Beige Interior,16 cty / 22 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,123881,Crew Cab,XLT SuperCrew 5.5' Box 2WD
4688,Red,Tan,21 cty / 29 hwy,3.3L V-6 Gas,Automatic,FWD,Gas,143186,Standard,1.6 S Plus CVT
15722,Caspian Blue,Charcoal,26 cty / 33 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,53496,Standard,EX Coupe Manual
29885,Manhattan Gray Metallic,Black,23 cty / 27 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,31320,Standard,LT with 2LT FWD
16780,Mosaic Black Metallic,Medium Ash Gray,25 cty / 30 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,46406,Standard,LE I4 Automatic
13853,Phantom Black,Black,27 cty / 34 hwy,2.0L Inline-4 Gas,Automatic,FWD,Gas,30947,Minimal Options,Hybrid Base 2.4L Automatic
16851,Midnight Black Metallic,Unknown,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,14758,Standard,Luxury
52583,Fuji White,Light Oyster,18 cty / 24 hwy,3.0L V-6 Gas Supercharged,Automatic,4WD,Gas,18790,Standard,SE CVT
3500,Unknown,Unknown,20 cty / 26 hwy,2.5L Inline-4 Gas,Automatic,4WD,Gas,167032,Standard,SE 4MOTION
14900,Silver Sky Metallic,Gray,16 cty / 23 hwy,3.5L V-6 Gas,Automatic,AWD,Gas,71477,Standard,SL 500
21529,Billet Silver Metallic Clearcoat,Black,19 cty / 28 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,30679,Minimal Options,V6 Wolfsburg Edition
66900,Gray,Black,89 cty / 90 hwy,L - Electric,Automatic,AWD,Electric,18420,Minimal Options,SR FWD
26999,Bluestone Metallic,Black,24 cty / 34 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,59403,Minimal Options,SE 4MOTION
15395,Black,Black,21 cty / 29 hwy,3.5L V-6 Gas,Automatic,AWD,Gas,83686,Standard,T5 Drive-E Premier FWD
42990,Gray,Black,21 cty / 22 hwy,2.0L V-4 Gas Turbocharged,Automatic,4WD,Gas,13763,Crew Cab,Lariat Crew Cab 6.75' Bed 4WD SRW
14450,Pure White,Titan Black,30 cty / 40 hwy,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,13588,Standard,One
14086,Diamond White Metallic,Mocha,19 cty / 25 hwy,3.5L V-6 Gas,Automatic,RWD,Gas,82709,Standard,S FWD
14000,Aurora Black,Black,29 cty / 40 hwy,2.0L Inline-4 Gas,Automatic,FWD,Gas,24777,Standard,ES 350
22037,Bright White Clearcoat,Black,19 cty / 28 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,33010,Standard,SE 2.0L Sedan Automatic (Ulsan)
5999,Titanium Silver Metallic,Beige,19 cty / 29 hwy,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,Gas,102180,Standard,LX Sedan Automatic
9995,Black,Unknown,24 cty / 31 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,114122,Standard,Hybrid SE FWD
9999,Gun Metallic,Charcoal,29 cty / 37 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,66946,Fully Loaded,Luxury FWD
16495,Graphite Luster Metallic,Ebony,20 cty / 27 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,105190,Fully Loaded,LT
6991,Black Onyx,Titanium,17 cty / 27 hwy,3.9L V-6 Gas,Automatic,FWD,Gas,62716,Minimal Options,LUXE AWD
48987,Sapphire Blue Metallic,Black,19 cty / 23 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,6488,Fully Loaded,LXS IVT
8490,Oxford White,Unknown,22 cty / 34 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,93474,Standard,S FWD
7995,Silver Sky Metallic,Silver,15 cty / 18 hwy,4.7L V-8 Gas,Automatic,4WD,Gas,182805,Well Equipped,S AWD
4499,Silver,Black,20 cty / 29 hwy,3.2L V-6 Gas,Automatic,FWD,Gas,126896,Crew Cab,XLT Crew Cab 6.75' Box 4WD
3495,Shadow Black,Charcoal Black,28 cty / 36 hwy,1.6L Inline-4 Gas,Automatic,FWD,Gas,171497,Crew Cab,SV Crew Cab 4WD Automatic (alt)
14337,Summit White,Light Titanium,17 cty / 24 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,105924,Standard,G4 ES Sedan CVT
14980,White Platinum Metallic Tri-Coat,Unknown,17 cty / 24 hwy,2.0L V-4 Gas Turbocharged,Automatic,FWD,Gas,88932,Standard,2.5 S Sedan CVT
21995,Alpine White,Canberra Beige,22 cty / 31 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,20967,Standard,LE I4 Automatic
8450,White,Tan,44 cty / 40 hwy,1.8L Inline-4 Hybrid,Automatic,FWD,Hybrid,148194,Standard,FWD
5997,Alabaster Silver Metallic,Unknown,18 cty / 27 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,182858,Crew Cab,Lariat SuperCrew 5.5' Box 4WD
12990,Red Alert,Charcoal,29 cty / 37 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,43828,Extended Cab,LT with 1LT Double Cab Standard Box 2WD
12999,Silver Moon,Ebony,18 cty / 26 hwy,3.7L V-6 Gas,Automatic,AWD,Gas,109200,Fully Loaded,SXT RWD
18650,Black,Tan,21 cty / 29 hwy,3.5L V-6 Gas,Automatic,AWD,Gas,63208,Standard,2.5 SL
9159,Gun Metallic,Charcoal,25 cty / 32 hwy,2.5L Inline-4 Gas,Automatic,AWD,Gas,63671,Minimal Options,Limited RWD
22995,Mineral Silver Metallic,Black,18 cty / 27 hwy,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gas,63174,Standard,LE CVT
7999,Carbon Black Metallic,Medium Titanium,21 cty / 32 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,69146,Standard,EX-L 4WD
6950,Silver Sky Metallic,Gray Leather,14 cty / 18 hwy,4.7L V-8 Gas,Automatic,RWD,Gas,183580,Minimal Options,SV CVT
7449,Barcelona Red Metallic,Black,19 cty / 28 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,125527,Standard,SE 4WD
9495,Pearl White,Black,35 cty / 41 hwy,1.2L Inline-3 Gas,Automatic,FWD,Gas,25,Fully Loaded,Limited 2.4L Automatic
8299,White Suede,Medium Light Stone,41 cty / 36 hwy,2.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,38722,Standard,ES CVT
23606,Black,Tan,24 cty / 33 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,20678,Standard,SV CVT
20999,Magnetic Metallic,Unknown,23 cty / 34 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,4608,Standard,GS 350 RWD
4499,Radiant Silver Metallic,Charcoal,23 cty / 32 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,104230,Minimal Options,SEL 2.0L IVT
9485,Cayenne Red,Charcoal,27 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,71430,Well Equipped,SV CVT
18900,Celestial Silver Metallic,Light Gray,21 cty / 30 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,50171,Minimal Options,SXT
18000,Glacier White,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,9781,Extended Cab,Access Cab I4 RWD Automatic
33500,Super Black,Charcoal,14 cty / 19 hwy,5.6L V-8 Gas,Automatic,RWD,Gas,16770,Minimal Options,Touring
33400,Bright White Clearcoat,Black,17 cty / 23 hwy,3.6L V-6 Gas,Automatic,4WD,Gas,10905,Standard,SEL AWD
4990,Black,Dark Charcoal,26 cty / 35 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,164960,Standard,Limited FWD
6700,Platinum Graphite,Black,18 cty / 23 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,161319,Well Equipped,SE 2.0L Sedan Automatic (alt)
27000,Bright White Clearcoat,Black,19 cty / 28 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,14794,Well Equipped,SXT FWD
10999,White,Gray,48 cty / 43 hwy,1.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,54153,Standard,Rallye
22496,Granite Crystal Metallic Clearcoat,Black,19 cty / 28 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,47333,Regular Cab,Tradesman Regular Cab 8' Box 2WD
4995,Monaco Blue Metallic,Unknown,19 cty / 28 hwy,3.0L Inline-6 Gas,Automatic,AWD,Gas,180880,Standard,L-200 Auto
14497,Glacier Silver Metallic,Black,20 cty / 29 hwy,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gas,79392,Standard,Limited V6 RWD
20000,Dark Moss Green Metallic,Titan Black,21 cty / 29 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,32152,Standard,Touring AWD
2900,Stone White,Pastel Slate Gray,15 cty / 22 hwy,3.8L V-6 Gas,Automatic,FWD,Gas,158521,Standard,s Sport 4-Door Automatic
19490,Billet Clearcoat,Black/Red,16 cty / 24 hwy,3.6L V-6 Gas,Automatic,AWD,Gas,32375,Crew Cab,LS Double Cab Short Bed V6 4WD Automatic
14720,Super Black,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,33038,Standard,LE Automatic
7420,Black,Taupe,21 cty / 30 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,110369,Standard,Sedan
3999,Black,Charcoal,17 cty / 19 hwy,3.4L V-6 Gas,Manual,4WD,Gas,317550,Standard,CE I4 Automatic
18998,Cayenne Red Metallic,Black,26 cty / 30 hwy,2.5L Inline-4 Hybrid Supercharged,Automatic,AWD,Hybrid,45183,Fully Loaded,SXT RWD
18813,Red Diamond,Black,25 cty / 26 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,2472,Standard,RX 400h Hybrid AWD
8950,Blue,Black,21 cty / 30 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,122600,Standard,SLT AWD
5995,Meteor Silver Metallic,Gray,22 cty / 31 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,74537,Standard,RX 350 AWD
8995,White,Black,19 cty / 25 hwy,3.5L V-6 Gas,Automatic,RWD,Gas,104110,Standard,Automatic
6595,Classic Silver Metallic,Gray,21 cty / 27 hwy,2.5L Inline-4 Gas,Automatic,4WD,Gas,129600,Standard,335d Sedan
24976,Matador Red Mica,Flaxen W/Matte Bamboo,21 cty / 30 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,33619,Standard,Grand SXT FWD LWB
27647,Pitch Black Clearcoat,Ruby Red/Black,16 cty / 25 hwy,5.7L V-8 Gas,Automatic,RWD,Gas,43421,Standard,528i Sedan RWD
13884,Satin Cashmere Metallic,Parchment,21 cty / 31 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,91300,Standard,EX 4WD Automatic
14995,Black Cherry,Gray,21 cty / 25 hwy,2.4L Inline-4 Gas,Automatic,AWD,Gas,40462,Standard,Touring
29495,Manhattan Gray Metallic,Black,23 cty / 27 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,21995,Standard,GLS Sedan Manual
19999,Super White,Unknown,23 cty / 30 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,33213,Crew Cab,SLE Crew Cab Standard Box 4WD
13850,Super Black,Graphite,32 cty / 40 hwy,1.6L Inline-4 Gas,Automatic,FWD,Gas,4099,Standard,R-Line 4MOTION Auto
7999,Burgundy,Black,21 cty / 30 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,110042,Standard,50th Anniversary Special Edition CVT
14990,Super Black,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,30103,Standard,3.5 SE
11000,Bright White Clearcoat,Black,21 cty / 28 hwy,2.4L Inline-4 Gas,Automatic,4WD,Gas,91000,Standard,Limited FWD
13499,Mineral Silver Metallic,Sand Beige,21 cty / 28 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,84142,Well Equipped,Heat 4WD
5400,Alabaster Silver Metallic,Black,23 cty / 34 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,174072,Standard,Latitude FWD
5991,Pearl White,Dark Gray,37 cty / 43 hwy,1.2L Inline-3 Gas,Automatic,FWD,Gas,65255,Standard,LT with 1LT
11999,Brilliant Black Crystal Pearlcoat,Black,17 cty / 25 hwy,3.6L V-6 Gas,Automatic,RWD,Gas,114952,Standard,4WD Automatic
5899,Silver,Grey,26 cty / 34 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,94186,Standard,EX-L FWD
5995,Alpine White,Black,16 cty / 22 hwy,4.4L V-8 Gas,Automatic,AWD,Gas,125910,Standard,LS 460
14295,Jatoba Metallic,Cinnamon Brown,19 cty / 28 hwy,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,Gas,73589,Standard,LE FWD Automatic
24996,Magnetic Metallic,Ebony W/Metal Gray Stitch,20 cty / 28 hwy,2.3L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,17724,Standard,AWD
6847,Graphite Gray Metallic,Off-Black,22 cty / 29 hwy,2.5L Flat-4 Gas,Automatic,AWD,Gas,144314,Standard,Hybrid LE CVT
12996,Super White,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,38643,Standard,LE Automatic
4500,Blue,Stone,17 cty / 23 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,174479,Standard,SV AWD
6299,Brilliant Silver,Charcoal,30 cty / 39 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,103478,Standard,EX-L V6 Coupe Automatic
46398,Race Red,Ebony W/Red Accents,14 cty / 21 hwy,5.2L V-8 Gas,Manual,RWD,Gas,11195,Fully Loaded,Touring FWD Automatic
21995,Polar White,Silk Beige,24 cty / 31 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,25084,Standard,Base 2.4L FWD
5997,Titanium Silver Metallic,Black,18 cty / 28 hwy,3.0L Inline-6 Gas,Automatic,RWD,Gas,104315,Minimal Options,Touring FWD
20990,Magnetic Black Metallic,Charcoal,19 cty / 26 hwy,3.5L V-6 Gas,Automatic,4WD,Gas,55824,Minimal Options,SE FWD
5259,Black,Unknown,19 cty / 26 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,143000,Standard,LT with 2LT
6495,Black,Gray,44 cty / 44 hwy,1.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,139580,Standard,2.5i Limited Sedan Auto
16110,Glacier White,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,37010,Standard,Denali FWD
9998,Oxford White,Charcoal Black,22 cty / 33 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,51394,Standard,SLT AWD
13488,Super Black,Charcoal,29 cty / 37 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,35417,Standard,FWD Automatic
4995,Milano Red,Beige,31 cty / 37 hwy,1.5L Inline-4 Gas,Automatic,FWD,Gas,127994,Standard,328i Sedan SULEV
34499,Yulong White Metallic,Ebony/Ebony,21 cty / 28 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,4417,Extended Cab,LT with 1LT Double Cab Standard Box 4WD
11499,Silk Blue Metallic,Titan Black,25 cty / 35 hwy,1.8L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,42284,Minimal Options,SV CVT
2288,Platinum Gray,Unknown,22 cty / 30 hwy,2.5L Inline-5 Gas,Automatic,FWD,Gas,172660,Standard,C 300 4MATIC Sedan
37888,Alpine White,Black,N/A cty / N/A hwy,2.0L Inline-4 Plug-In Hybrid Turbocharged,Automatic,AWD,Plug-In Hybrid,30272,Standard,SE V6 4WD
4983,Black,Grey,18 cty / 22 hwy,3.7L V-6 Gas,Manual,4WD,Gas,132884,Standard,Turbo S AWD
27600,Nebula Gray Pearl,Parchment W/Birds Eye,21 cty / 30 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,21392,Standard,SV Sedan CVT
4295,Ingot Silver Metallic,Charcoal Black,22 cty / 29 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,178468,Standard,LX Sedan Automatic
4500,Denim,Black Seat Trim,24 cty / 30 hwy,2.0L Inline-4 Gas,Manual,FWD,Gas,134060,Standard,E 350 4MATIC Luxury Sedan
5995,Dark Silver Metallic,Ebony,20 cty / 29 hwy,3.9L V-6 Gas,Automatic,FWD,Gas,83339,Minimal Options,Pop Hatch
10988,Classic Silver Metallic,Unknown,25 cty / 35 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,110268,Minimal Options,Luxury FWD
16995,White,Beige,20 cty / 28 hwy,3.5L V-6 Gas,Automatic,AWD,Gas,106000,Standard,SL 3.5L
