Pgroup;Lp;PKod;Pname;p_sale_in_time;Psale;Pavarage_stock;Rotation_in_days;Rotation_in_times
ART._HYGIENIC;;;;;;;;
 ;1;18562;PAP CHESTERFILD MINT MIX;0;0,00;0,00;-;-
 ;1;16772;PAP CHESTERFILD RED;0;0,00;0,00;-;-
 ;1;6163;PAP CHIEFS MINT;0;0,00;0,00;-;-
 ;1;6162;PAP CHIEFS RED;0;0,00;0,00;-;-
 ;1;17545;PAP CYGARETKI 12 BLU;0;0,00;0,00;-;-
 ;1;17544;PAP CYGARETKI RED 12;0;0,00;0,00;-;-
 ;1;17876;PAP DAVIDIF;0;0,00;0,00;-;-
 ;1;17873;PAP DAVIDOF;0;0,00;0,00;-;-
 ;1;15397;PAP DAVIDOF;0;0,00;0,00;-;-
 ;1;14455;PAP DAVIDOF;0;0,00;0,00;-;-
 ;1;16481;PAP DAVIDOF  BLACK;0;0,00;0,00;-;-
 ;1;17208;PAP DAVIDOF GOLD;0;0,00;0,00;-;-
 ;1;16516;PAP DAVIDOFF 20;0;0,00;0,00;-;-
 ;1;16595;PAP DAVIDOFF GOLD+;0;0,00;0,00;-;-
 ;1;6669;PAP GLAMOUR LILAC CIENKIE;0;0,00;0,00;-;-
 ;1;14688;PAP LD 100S;0;0,00;0,00;-;-
 ;1;3986;PAP LD CLUB;0;0,00;0,00;-;-
 ;1;16575;PAP LD LINK FIOL;0;0,00;0,00;-;-
 ;1;16393;PAP LD MINT 100;0;0,00;0,00;-;-
 ;1;3321;PAP LD MINT PSTRYK;0;0,00;0,00;-;-
 ;1;17898;PAP LD MINT,;0;0,00;0,00;-;-
 ;1;1338;PAP LD RED 24;0;0,00;0,00;-;-
 ;1;7339;PAP LD SLIMS -CIENKIE;0;0,00;0,00;-;-
 ;1;2827;PAP LD VIOLET SLIM;0;0,00;0,00;-;-
 ;1;16931;PAP LM 24 RED;0;0,00;0,00;-;-
 ;1;15427;PAP LM BLU LINK;0;0,00;0,00;-;-
 ;1;9209;PAP LM BLUE;0;0,00;0,00;-;-
 ;1;5130;PAP LM DOUBLE FORWARD;0;0,00;0,00;-;-
 ;1;9343;PAP LM EXTEME  BLU N-AKC;0;0,00;0,00;-;-
 ;1;9342;PAP LM EXTREME RED N-AKC;0;0,00;0,00;-;-
 ;1;15755;PAP LM FORWARD;0;0,00;0,00;-;-
 ;1;13613;PAP LM FORWART;0;0,00;0,00;-;-
 ;1;12900;PAP LM LINK EASY STIK;0;0,00;0,00;-;-
 ;1;12932;PAP LM LINK MINT;0;0,00;0,00;-;-
 ;1;9652;PAP LM LINK MINT;0;0,00;0,00;-;-
 ;1;18753;PAP LM LINK STIX MENT;0;0,00;0,00;-;-
 ;1;9210;PAP LM RED;0;0,00;0,00;-;-
 ;1;9653;PAP LM SILVER;0;0,00;0,00;-;-
 ;1;16224;PAP LUCKY ETRIKE BLU22;0;0,00;0,00;-;-
 ;1;13510;PAP LUCKY FLOW 20;0;0,00;0,00;-;-
 ;1;13509;PAP LUCKY RED;0;0,00;0,00;-;-
 ;1;3036;PAP LUCKY STRIKE 20;0;0,00;0,00;-;-
 ;1;11197;PAP LUCKY STRIKE MINT;0;0,00;0,00;-;-
 ;1;7108;PAP LUKI STRIKE 20 BLU;0;0,00;0,00;-;-
 ;1;7115;PAP LUKI STRIKE RED 20;0;0,00;0,00;-;-
 ;1;16109;PAP MARLBORO;0;0,00;0,00;-;-
 ;1;15797;PAP MARLBORO  PSTRYK;0;0,00;1,00;-;-
 ;1;6150;PAP MARLBORO 100 GOLD LINK;0;0,00;0,00;-;-
 ;1;13186;PAP MARLBORO CZARNE;0;0,00;0,00;-;-
 ;1;12982;PAP MARLBORO GOLD;0;0,00;0,00;-;-
 ;1;9411;PAP MARLBORO GOLD;0;0,00;0,00;-;-
 ;1;7225;PAP MARLBORO GOLD LINK;0;0,00;0,00;-;-
 ;1;13217;PAP MARLBORO MINT;0;0,00;0,00;-;-
 ;1;7134;PAP MARLBORO RED 100;0;0,00;0,00;-;-
 ;1;17430;PAP MARLBORO SILVER 20 TWAR;0;0,00;0,00;-;-
 ;1;1089;PAP MARS BLU DLUGIE;0;0,00;0,00;-;-
 ;1;12994;PAP MARS BLU KR;0;0,00;0,00;-;-
 ;1;1569;PAP MARS BLUE KS DLUGIE;0;0,00;0,00;-;-
 ;1;16881;PAP MARS GOLD;0;0,00;0,00;-;-
 ;1;13301;PAP MARS MIENT;0;0,00;0,00;-;-
 ;1;4191;PAP MARS RED;0;0,00;0,00;-;-
 ;1;967;PAP MARS SUP/LIGHT 70MM;0;0,00;0,00;-;-
 ;1;1203;PAP MOCNE 20SZT;0;0,00;0,00;-;-
 ;1;12971;PAP MOCNE 25;0;0,00;0,00;-;-
 ;1;965;PAP MOCNE 25;0;0,00;0,00;-;-
 ;1;12993;PAP MOCNE JASNE;0;0,00;0,00;-;-
 ;1;16150;PAP NEVADA BLU;0;0,00;0,00;-;-
 ;1;16151;PAP NEVADA MINT;0;0,00;0,00;-;-
 ;1;12889;PAP NEVADA MINT;0;0,00;0,00;-;-
 ;1;3406;PAP NEVADA ORIGINAL;0;0,00;0,00;-;-
 ;1;6625;PAP PAL MAL BLU;0;0,00;0,00;-;-
 ;1;18871;PAP PAL MAL LINK MINT SLABE;0;0,00;0,00;-;-
 ;1;6679;PAP PAL MAL RED 20;0;0,00;0,00;-;-
 ;1;3812;PAP PAL MAL RED LINK;0;0,00;0,00;-;-
 ;1;4585;PAP PAL MAL VIOLET  LINK;0;0,00;0,00;-;-
 ;1;4396;PAP PAL PSTRYK;0;0,00;5,00;-;-
 ;1;13507;PAP PALL MALL SLIM BLU;0;0,00;0,00;-;-
 ;1;13506;PAP PALL MALL SLIM MINT;0;0,00;0,00;-;-
 ;1;14976;PAP PALL MALL SUPER SLIM LINK;0;0,00;0,00;-;-
 ;1;1091;PAP PALL MALL SZARE;0;0,00;0,00;-;-
 ;1;13612;PAP PARAMONT MENTHOL;0;0,00;0,00;-;-
 ;1;14768;PAP PARAMOUNT GOLD;0;0,00;0,00;-;-
 ;1;4882;PAP PARAMOUNT GOLD;0;0,00;0,00;-;-
 ;1;14210;PAP PARAMOUNT MENTHOL;0;0,00;0,00;-;-
 ;1;4881;PAP PARAMOUNT RED;0;0,00;0,00;-;-
 ;1;12938;PAP PARAMOUNT RED;0;0,00;0,00;-;-
 ;1;14209;PAP PARAMOUNT SILVER;0;0,00;0,00;-;-
 ;1;18347;PAP POZNANSKIE;0;0,00;0,00;-;-
 ;1;94;PAP PS BLACK;0;0,00;0,00;-;-
 ;1;16478;PAP PS BLACK;0;0,00;0,00;-;-
 ;1;82;PAP PS BLACK 100;0;0,00;0,00;-;-
 ;1;15027;PAP PS BLU 22;0;0,00;0,00;-;-
 ;1;16480;PAP PS GOLD;0;0,00;0,00;-;-
 ;1;19178;PAP PS GOLD 100;0;0,00;0,00;-;-
 ;1;19355;PAP PS MINT;0;0,00;0,00;-;-
 ;1;1118;PAP PS MINT LINK;0;0,00;0,00;-;-
 ;1;12901;PAP PS RED 23 ORGINAL;0;0,00;0,00;-;-
 ;1;1439;PAP R1;0;0,00;0,00;-;-
 ;1;9661;PAP RED WHIT PLATINUM,;0;0,00;0,00;-;-
 ;1;15138;PAP RED WHITE 21 MINT;0;0,00;0,00;-;-
 ;1;15176;PAP RED WHITE 21 PLATINUM;0;0,00;0,00;-;-
 ;1;15275;PAP RED WHITE BLU;0;0,00;0,00;-;-
 ;1;15624;PAP RED WHITE BLU 100;0;0,00;0,00;-;-
 ;1;8635;PAP RED WHITE CIENKIE VIBE;0;0,00;0,00;-;-
 ;1;9345;PAP RED WHITE LIGHT N-AKC;0;0,00;0,00;-;-
 ;1;9211;PAP RED WHITE MENT;0;0,00;0,00;-;-
 ;1;8633;PAP RED WHITE MINT VIBE;0;0,00;0,00;-;-
 ;1;9208;PAP RED WHITE RED;0;0,00;0,00;-;-
 ;1;15358;PAP RED WHITE RED 100;0;0,00;0,00;-;-
 ;1;15289;PAP RED WHITE RED 21;0;0,00;0,00;-;-
 ;1;18084;PAP RGD SILVER;0;0,00;0,00;-;-
 ;1;15025;PAP ROUTE 29 RED;0;0,00;0,00;-;-
 ;1;12958;PAP ROUTE 66 BLU 20;0;0,00;0,00;-;-
 ;1;12953;PAP ROUTE 66 BLU 23;0;0,00;0,00;-;-
 ;1;9911;PAP ROUTE 66 BLU CIENK;0;0,00;0,00;-;-
 ;1;12379;PAP ROUTE 66 BLU MIEK100;0;0,00;0,00;-;-
 ;1;7801;PAP ROUTE 66 BLUE 24;0;0,00;0,00;-;-
 ;1;12973;PAP ROUTE 66 LINE BLU;0;0,00;0,00;-;-
 ;1;9910;PAP ROUTE 66 MENTOL;0;0,00;0,00;-;-
 ;1;8506;PAP ROUTE 66 MENTOL 23;0;0,00;0,00;-;-
 ;1;17925;PAP ROUTE 66 MINT 23;0;0,00;0,00;-;-
 ;1;12554;PAP ROUTE 66 RED 100 MIEK;0;0,00;0,00;-;-
 ;1;12952;PAP ROUTE 66 RED 20;0;0,00;0,00;-;-
 ;1;13103;PAP ROUTE 66 SUPERSLIM;0;0,00;0,00;-;-
 ;1;10306;PAP ROUTE BLU 100S;0;0,00;0,00;-;-
 ;1;10307;PAP ROUTE RED 100S;0;0,00;0,00;-;-
 ;1;13729;PAP ROUTY 29 BLU;0;0,00;0,00;-;-
 ;1;13730;PAP ROUTY 29 SZT RED;0;0,00;0,00;-;-
 ;1;18039;PAP ROUTY RED 100 MIE;0;0,00;0,00;-;-
 ;1;1100;PAP SOBIESKIE NIEBIESKIE;0;0,00;0,00;-;-
 ;1;12995;PAP SPIKE 30 RED;0;0,00;0,00;-;-
 ;1;12903;PAP SPIKE 30 SILVER;0;0,00;0,00;-;-
 ;1;8345;PAP SPIKE 30SZT SILVER;0;0,00;0,00;-;-
 ;1;12902;PAP SPIKE BLU 30;0;0,00;0,00;-;-
 ;1;8088;PAP SPIKE BLUE 30;0;0,00;0,00;-;-
 ;1;7612;PAP SPIKE RED 30;0;0,00;0,00;-;-
 ;1;4322;PAP VICEROY  40 RED;0;0,00;0,00;-;-
 ;1;10231;PAP VICEROY  BLUE 24;0;0,00;0,00;-;-
 ;1;5463;PAP VICEROY  ORIGINAL 24;0;0,00;0,00;-;-
 ;1;12957;PAP VICEROY BLU 100;0;0,00;0,00;-;-
 ;1;16173;PAP VICEROY BLU 23;0;0,00;0,00;-;-
 ;1;15753;PAP VICEROY BLUE BOX FILT;0;0,00;0,00;-;-
 ;1;15754;PAP VICEROY BOX FILTERS;0;0,00;0,00;-;-
 ;1;7755;PAP VICEROY CIENKIE MINT;0;0,00;0,00;-;-
 ;1;18125;PAP VICEROY DUO;0;0,00;0,00;-;-
 ;1;16816;PAP VICEROY MENTOL;0;0,00;0,00;-;-
 ;1;15282;PAP VICEROY PINK;0;0,00;0,00;-;-
 ;1;3165;PAP VICEROY RED 100;0;0,00;0,00;-;-
 ;1;16594;PAP VICEROY RED 24;0;0,00;0,00;-;-
 ;1;16817;PAP VICEROY SILVER;0;0,00;0,00;-;-
 ;1;7756;PAP VICEROY SUPERSLIM;0;0,00;0,00;-;-
 ;1;1518;PAP VOGNE;0;0,00;0,00;-;-
 ;1;1517;PAP VOGNE;0;0,00;0,00;-;-
 ;1;1515;PAP VOGNE;0;0,00;0,00;-;-
 ;1;1513;PAP VOGNE;0;0,00;0,00;-;-
 ;1;19635;PAP VOGUW BLEUE LAIT;0;0,00;0,00;-;-
 ;1;12749;PAP WALET;0;0,00;0,00;-;-
 ;1;12463;PAP WALET SREBRNY;0;0,00;0,00;-;-
 ;1;1084;PAP WEST CZERWONE;0;0,00;0,00;-;-
 ;1;15214;PAP WEST DUO;0;0,00;0,00;-;-
 ;1;15325;PAP WEST DUO;0;0,00;0,00;-;-
 ;1;13381;PAP WEST FUSION MINT;0;0,00;0,00;-;-
 ;1;13382;PAP WEST FUSION SILVER;0;0,00;0,00;-;-
 ;1;14474;PAP WEST ICE;0;0,00;0,00;-;-
 ;1;1085;PAP WEST ICE CIENKIE;0;0,00;0,00;-;-
 ;1;12467;PAP WEST ICE LINK;0;0,00;0,00;-;-
 ;1;12972;PAP WEST ICE RED;0;0,00;0,00;-;-
 ;1;19474;PAP WEST JCE ACTIVE;0;0,00;0,00;-;-
 ;1;2399;PAP WEST PSTRYK;0;0,00;0,00;-;-
 ;1;3625;PAP WEST RED;0;0,00;0,00;-;-
 ;1;12969;PAP WEST SILLVER;0;0,00;0,00;-;-
 ;1;2601;PAP WEST SILVER;0;0,00;0,00;-;-
 ;1;2600;PAP WEST SILVER;0;0,00;0,00;-;-
 ;1;17719;PAP WEST SLIM;0;0,00;0,00;-;-
 ;1;16029;PAP WEST SUPER SLIM SILVER;0;0,00;0,00;-;-
 ;1;6838;PAP WEST SUPERSLIM (10 PACZEK) ?I;0;0,00;0,00;-;-
 ;1;5664;PAP WINSTON KLIK;0;0,00;0,00;-;-
 ;1;2329;PAP WINSTON LINK BLU;0;0,00;0,00;-;-
 ;1;7718;PAP WINSTON MENTHOL/WANILIA;0;0,00;0,00;-;-
 ;1;6086;PAP WINSTON RED 100;0;0,00;0,00;-;-
 ;1;7903;PAPIEROSY CAMEL MENTOL;0;0,00;0,00;-;-
 ;1;2540;RECZNIK PAPIEROWY SINDY 2 SZT;0;0,00;0,00;-;-
 ;1;15278;SALATKA MAKARONOWA GRZESKOWIAK;0;0,00;0,00;-;-
 ;1;15277;SALATKA MAKARONOWA GRZESKOWIAK;0;0,00;0,00;-;-
 ;1;18450;SMIET 30%   MLEKOWITA;0;0,00;0,00;-;-
 ;1;18451;SMIETA 12% MLEKOWITA;0;0,00;0,00;-;-
 ;1;2817;STARTER PLAY;0;0,00;0,00;-;-
 ;1;19462;STARTER PLUS;0;0,00;0,00;-;-
 ;1;3531;STARTER PLUS 5;0;0,00;0,00;-;-
 ;1;9020;STARTER VIRGIN;0;0,00;0,00;-;-
 ;1;161;SZ ACTIVIA 2*120G;0;0,00;0,00;-;-
 ;1;163;SZ ACTIVIA 2*120G WISNIA;0;0,00;0,00;-;-
 ;1;162;SZ ACTIVIA DO PICIA 300G;0;0,00;0,00;-;-
 ;1;1444;SZ ALE PITNY 700G;0;0,00;0,00;-;-
 ;1;1009;SZ ALMETTE 150 G;0;0,00;0,00;-;-
 ;1;1479;SZ ANANAS PUSZKA;0;0,00;0,00;-;-
 ;1;1066;SZ BAHAMA POMIDOR 1 L;0;0,00;0,00;-;-
 ;1;1761;SZ BAKOMA BAKUS KIESZONKA 80G;0;0,00;0,00;-;-
 ;1;157;SZ BAKOMA GRECKI 180 G;0;0,00;0,00;-;-
 ;1;159;SZ BAKOMA NAT.390G;0;0,00;0,00;-;-
 ;1;2795;SZ BARSZCZ CZER,KRAKUS 300 ML;0;0,00;0,00;-;-
 ;1;962;SZ BATON MARTS 49 G;0;0,00;0,00;-;-
 ;1;963;SZ BATON SNIKERS 75 G;0;0,00;0,00;-;-
 ;1;964;SZ BATON TWIX 75 G;0;0,00;0,00;-;-
 ;1;1714;SZ BOMB 201 G;0;0,00;0,00;-;-
 ;1;1710;SZ BOMB FIORELLA 140 G;0;0,00;0,00;-;-
 ;1;1713;SZ BOMBON PUISZKA 50 G;0;0,00;0,00;-;-
 ;1;1716;SZ BOMBONIERA  ROCHER 200G;0;0,00;0,00;-;-
 ;1;1709;SZ BOMBONIERA FERREO 172 G;0;0,00;0,00;-;-
 ;1;1708;SZ BOMBONIERA FERRERO;0;0,00;0,00;-;-
 ;1;1712;SZ BOMBONIERA WEDEL 238 G;0;0,00;0,00;-;-
 ;1;2510;SZ BU?KA TARTA 0,5 KG;0;0,00;0,00;-;-
 ;1;1067;SZ CAPPY 1 L PET;0;0,00;0,00;-;-
 ;1;2074;SZ CHRZAN TARTY B160 G;0;0,00;0,00;-;-
 ;1;966;SZ CUKIERKI 1 KG;0;0,00;0,00;-;-
 ;1;1727;SZ CUKIERKI ZOZOLE 1 KG;0;0,00;0,00;-;-
 ;1;2512;SZ CZEKOLADA NA GORACO 150 G;0;0,00;0,00;-;-
 ;1;2771;SZ DANIE KACHNY FASOLA 500G;0;0,00;0,00;-;-
 ;1;2773;SZ DANIE KACHNY FASOLA Z POM.500 G;0;0,00;0,00;-;-
 ;1;2514;SZ DANIE KACHNY FLAKI 500 G;0;0,00;0,00;-;-
 ;1;2774;SZ DANIE KACHNY FLAKI W ROSOLE 500G;0;0,00;0,00;-;-
 ;1;2518;SZ DANIE KACHNY GO?ABKI  500 ML;0;0,00;0,00;-;-
 ;1;1062;SZ DANIO 140 G;0;0,00;0,00;-;-
 ;1;1063;SZ DANIO 280 G;0;0,00;0,00;-;-
 ;1;205;SZ DANIO STRACIATELLA 140 G;0;0,00;0,00;-;-
 ;1;206;SZ DANIO WANILIA 140 G;0;0,00;0,00;-;-
 ;1;153;SZ DNONE JOGURT PITNY 290 G;0;0,00;0,00;-;-
 ;1;2076;SZ DRAZE 38 G;0;0,00;0,00;-;-
 ;1;2719;SZ DZEM BRZOSK.280 G;0;0,00;0,00;-;-
 ;1;2720;SZ DZEM TRUSKAWKA 280 G;0;0,00;0,00;-;-
 ;1;1435;SZ FANTA 1,5 L;0;0,00;0,00;-;-
 ;1;1436;SZ FANTA 2,25 L;0;0,00;0,00;-;-
 ;1;165;SZ FANTASIA 122G;0;0,00;0,00;-;-
 ;1;164;SZ FANTAZIA Z CZEK.110 G;0;0,00;0,00;-;-
 ;1;1072;SZ FORTUNA 1 L POMID;0;0,00;0,00;-;-
 ;1;2517;SZ GALARETKA WINIARY 75 G;0;0,00;0,00;-;-
 ;1;210;SZ GOSTYN SMI.30% 250G;0;0,00;0,00;-;-
 ;1;912;SZ HELLENA 1,25 L;0;0,00;0,00;-;-
 ;1;938;SZ HOCHLAND 140 G KRAZEK;0;0,00;0,00;-;-
 ;1;939;SZ HOCHLAND KRAZEK 140 G MASTER;0;0,00;0,00;-;-
 ;1;940;SZ HOCHLAND SER PLASTRY 150 G;0;0,00;0,00;-;-
 ;1;920;SZ HORTEX 1 L PET;0;0,00;0,00;-;-
 ;1;1073;SZ HORTEX POMIDOR 1 L;0;0,00;0,00;-;-
 ;1;1746;SZ JOGOBELA 400G;0;0,00;0,00;-;-
 ;1;1415;SZ JOGOBELA DO PICI 315 G;0;0,00;0,00;-;-
 ;1;166;SZ JOGOBELLA AMERICAN 150 G;0;0,00;0,00;-;-
 ;1;167;SZ JOGOBELLA EXOT.150G;0;0,00;0,00;-;-
 ;1;168;SZ KASZA JECZ.WIEJSKA 4*100G;0;0,00;0,00;-;-
 ;1;2521;SZ KASZKA NESTLE DO DZIECI;0;0,00;0,00;-;-
 ;1;2519;SZ KASZKI DO DZIECI SMAKOWE 230 G;0;0,00;0,00;-;-
 ;1;2522;SZ KAWA AMIGOS 100 G;0;0,00;0,00;-;-
 ;1;2523;SZ KAWA ASTRA 330 G;0;0,00;0,00;-;-
 ;1;2527;SZ KAWA M KAFE 80 G;0;0,00;0,00;-;-
 ;1;2528;SZ KAWA NESCAFE STR.3/1;0;0,00;0,00;-;-
 ;1;170;SZ KEFIR KOSCIAN 400G;0;0,00;0,00;-;-
 ;1;172;SZ KETCHUP  TORT.LAGODNY 980G;0;0,00;0,00;-;-
 ;1;1640;SZ KETCHUP KOTLIN 450;0;0,00;0,00;-;-
 ;1;968;SZ KINDER JAJKO HELLO 20 G;0;0,00;0,00;-;-
 ;1;174;SZ KIWI PALETKA 3 KG;0;0,00;0,00;-;-
 ;1;1672;"SZ KNORR BU;LION 60G";0;0,00;0,00;-;-
 ;1;1673;SZ KNORR BULION 60 G;0;0,00;0,00;-;-
 ;1;2513;SZ KNORR FIX DO SPAGHETI 46 G;0;0,00;0,00;-;-
 ;1;1674;SZ KNORR KOSTKA Z LUBC.60 G;0;0,00;0,00;-;-
 ;1;1519;SZ KONC.POMID ROLNIK 300 ML;0;0,00;0,00;-;-
 ;1;175;SZ KONCENRAT DAWTONA 200G;0;0,00;0,00;-;-
 ;1;1641;SZ KONCENTRAT 190 KOTLIN;0;0,00;0,00;-;-
 ;1;1520;SZ KONCENTRAT POMID.POMODORE 190 G;0;0,00;0,00;-;-
 ;1;176;SZ KONCENTRAT PUDL.30% 950 G;0;0,00;0,00;-;-
 ;1;177;SZ KRAKERSY 95 G;0;0,00;0,00;-;-
 ;1;178;SZ KREM LAKOMCIA 190 G;0;0,00;0,00;-;-
 ;1;2532;SZ KREM LAKOMCIA 400 G;0;0,00;0,00;-;-
 ;1;1074;SZ KUBUS 0,1 LMUS;0;0,00;0,00;-;-
 ;1;1468;SZ KUBUS WOTER 1,5 L;0;0,00;0,00;-;-
 ;1;2511;SZ LUBISIE 30 G ROZNE;0;0,00;0,00;-;-
 ;1;2533;SZ MAKA TORTOWA BASIA 1 KG;0;0,00;0,00;-;-
 ;1;2534;SZ MAKA WROC?AWSKA BASIA 1 KG;0;0,00;0,00;-;-
 ;1;1642;SZ MAKARON ABAK 250 G;0;0,00;0,00;-;-
 ;1;180;SZ MAKARON CZANIECKI 250 G;0;0,00;0,00;-;-
 ;1;1644;SZ MAKARON GOLIARD 250 G;0;0,00;0,00;-;-
 ;1;1645;SZ MAKARON GOLIARD 400G;0;0,00;0,00;-;-
 ;1;1646;SZ MAKARON LUBELLA SWIDER 400G;0;0,00;0,00;-;-
 ;1;1649;SZ MAKARON PUDLISZKI 500G;0;0,00;0,00;-;-
 ;1;1647;SZ MAKARON SPAGH.400G;0;0,00;0,00;-;-
 ;1;1648;SZ MAKARON SULMA 500G SWID.;0;0,00;0,00;-;-
 ;1;977;SZ MAR DELMA Z MAS.WIEJSKIM 450 G;0;0,00;0,00;-;-
 ;1;978;SZ MAR PALMA BIELM,250 G;0;0,00;0,00;-;-
 ;1;976;SZ MAR.DELMA EXTRA 500G;0;0,00;0,00;-;-
 ;1;1687;SZ MARG,SNIADANIOWA 500 G;0;0,00;0,00;-;-
 ;1;973;SZ MARG.DELMA Z MAS.WIEJ. 450 G CHLEBEK;0;0,00;0,00;-;-
 ;1;1686;SZ MARGARYNA OLA 500G;0;0,00;0,00;-;-
 ;1;981;SZ MASA KROWKA 510 G;0;0,00;0,00;-;-
 ;1;1650;SZ MASDA KROWKOWA 510 G;0;0,00;0,00;-;-
 ;1;984;SZ MASLO 250 G GOSTYN;0;0,00;0,00;-;-
 ;1;983;SZ MASLO EXTR,KOLO 200G;0;0,00;0,00;-;-
 ;1;1013;SZ MASLO ROSLINNE 500G;0;0,00;0,00;-;-
 ;1;2075;SZ MILKA 100 G;0;0,00;0,00;-;-
 ;1;1728;SZ MILKA 225 G;0;0,00;0,00;-;-
 ;1;1707;SZ MILKY WAY 43 G;0;0,00;0,00;-;-
 ;1;988;SZ MLEKO 3,2%  1 L PIATNICA;0;0,00;0,00;-;-
 ;1;183;SZ MLEKO 3,2% 1 L;0;0,00;0,00;-;-
 ;1;1651;SZ MLEKO CZEK.SERDUSZKO 250 ML;0;0,00;0,00;-;-
 ;1;1655;SZ MLEKO CZEKOL 200G;0;0,00;0,00;-;-
 ;1;181;SZ MLEKO GOSTYN N/S? 350G;0;0,00;0,00;-;-
 ;1;911;SZ MLEKO LACIATE 3,2 1 L;0;0,00;0,00;-;-
 ;1;182;SZ MLEKO MLEKOVITA 2% 1 L;0;0,00;0,00;-;-
 ;1;1434;SZ MLEKO NIES? ZAG.7,5%;0;0,00;0,00;-;-
 ;1;987;SZ MLEKO SLODZ,530 G GOST.;0;0,00;0,00;-;-
 ;1;910;SZ MLEKO TUBA 150 G;0;0,00;0,00;-;-
 ;1;913;SZ MONTE 0,2 L DRINK;0;0,00;0,00;-;-
 ;1;954;SZ MUSZYNIANKA 1,5 PLUS;0;0,00;0,00;-;-
 ;1;1051;SZ NAP BAHAMA 1 L;0;0,00;0,00;-;-
 ;1;1059;SZ NAP BAHAMA 1 L BANAN;0;0,00;0,00;-;-
 ;1;184;SZ NAP SCHWEPPES 1,5L;0;0,00;0,00;-;-
 ;1;1050;SZ NAP VOLCANO 2 L GAZ;0;0,00;0,00;-;-
 ;1;2797;SZ NASIONA  ROZNE 2 G;0;0,00;0,00;-;-
 ;1;914;SZ NESTIA 0,5 L;0;0,00;0,00;-;-
 ;1;2799;SZ OCET JAB?KOWY 500 ML;0;0,00;0,00;-;-
 ;1;185;SZ OCET JAB?KOWY 8% 250 ML;0;0,00;0,00;-;-
 ;1;2538;SZ OGORKI KISZONE 600 G S?ON.OGRÓD;0;0,00;0,00;-;-
 ;1;922;SZ OLEJ KROPLA SLONCA 1 L;0;0,00;0,00;-;-
 ;1;924;SZ OLEJ KUJAW.0,5 L;0;0,00;0,00;-;-
 ;1;2539;SZ OLEJ KUJAWSKI 1 L;0;0,00;0,00;-;-
 ;1;925;SZ OLEJ NIEZB.0,5 L;0;0,00;0,00;-;-
 ;1;188;SZ OLEJ WIELKOPOLSKI 1L;0;0,00;0,00;-;-
 ;1;2766;SZ OLIWA 0,25 L;0;0,00;0,00;-;-
 ;1;191;SZ OLIWA EXTRA 125 ML;0;0,00;0,00;-;-
 ;1;994;SZ PAK .MAR.DELMA EXTRA 8*500G;0;0,00;0,00;-;-
 ;1;926;SZ PALUSZKI LAJKONIK 200 G;0;0,00;0,00;-;-
 ;1;928;SZ PAPRYKA CZ.0,5 KG;0;0,00;0,00;-;-
 ;1;1446;SZ PAROWKI 540 G;0;0,00;0,00;-;-
 ;1;1060;SZ PAROWKI BERLINKI 250 G;0;0,00;0,00;-;-
 ;1;929;SZ PAROWKI BERLINKI 250 G;0;0,00;0,00;-;-
 ;1;1447;SZ PASTA JAJECZNA;0;0,00;0,00;-;-
 ;1;1450;SZ PASTA Z TUNCZYKA;0;0,00;0,00;-;-
 ;1;2666;SZ PEPSI COLA 2,25L;0;0,00;0,00;-;-
 ;1;2665;SZ PEPSI COLA PUSZKA;0;0,00;0,00;-;-
 ;1;930;SZ PIECZARKA 0,5 KG;0;0,00;0,00;-;-
 ;1;193;SZ PIECZYWO KUKURYDZ.160 G;0;0,00;0,00;-;-
 ;1;1454;SZ PIETRUSZKA 3 KG;0;0,00;0,00;-;-
 ;1;195;SZ PIZZA SZYNKA 475G;0;0,00;0,00;-;-
 ;1;1694;SZ PLATKI 250 G KONG;0;0,00;0,00;-;-
 ;1;1692;SZ PLATKI SN,250 G;0;0,00;0,00;-;-
 ;1;931;SZ PLATKI SNAD,MIOD,180 G;0;0,00;0,00;-;-
 ;1;1758;SZ POMARANCZA 9,5 KG;0;0,00;0,00;-;-
 ;1;933;SZ POMIDOR 6 KG;0;0,00;0,00;-;-
 ;1;934;SZ POPCORN 95 G;0;0,00;0,00;-;-
 ;1;200;SZ POPCORN BUTER 90 G;0;0,00;0,00;-;-
 ;1;196;SZ POPCORN DO MIKROFALI 90 G;0;0,00;0,00;-;-
 ;1;972;SZ PRIMA 250 G;0;0,00;0,00;-;-
 ;1;1484;SZ PTASIE MLECZKO AMELIA  500G;0;0,00;0,00;-;-
 ;1;1715;SZ RAFAELLO 150 G;0;0,00;0,00;-;-
 ;1;1048;SZ RED BUL 0,25 L;0;0,00;0,00;-;-
 ;1;201;SZ ROGAL 7 DAYS;0;0,00;0,00;-;-
 ;1;203;SZ ROGAL 7 DAYS 90 G;0;0,00;0,00;-;-
 ;1;204;SZ RYZ 1 KG;0;0,00;0,00;-;-
 ;1;1000;SZ RYZ 4*100G;0;0,00;0,00;-;-
 ;1;936;SZ SALATA LODOWA;0;0,00;0,00;-;-
 ;1;1004;SZ SALATKA 150 G Z KURCZ I ANANS;0;0,00;0,00;-;-
 ;1;1003;SZ SALATKA LISNER Z KURCZ,150 G;0;0,00;0,00;-;-
 ;1;1005;SZ SALATKA TRADYC.150 G;0;0,00;0,00;-;-
 ;1;1759;SZ SELER KORZEN 3 KG;0;0,00;0,00;-;-
