2017.02.07,06:00,1.07112,1.07116,1.06898,1.06920,2022
2017.02.07,07:00,1.06921,1.06983,1.06794,1.06803,3499
2017.02.07,08:00,1.06804,1.06826,1.06600,1.06728,4305
2017.02.07,09:00,1.06729,1.06734,1.06547,1.06583,2819
2017.02.07,10:00,1.06580,1.06710,1.06561,1.06667,2264
2017.02.07,11:00,1.06664,1.06726,1.06603,1.06703,2476
2017.02.07,12:00,1.06706,1.06846,1.06703,1.06753,2626
2017.02.07,13:00,1.06754,1.06772,1.06630,1.06744,2709
2017.02.07,14:00,1.06743,1.06782,1.06667,1.06706,3311
2017.02.07,15:00,1.06707,1.06864,1.06614,1.06839,3551
2017.02.07,16:00,1.06840,1.06926,1.06788,1.06887,3582
2017.02.07,17:00,1.06885,1.07023,1.06859,1.06906,2598
2017.02.07,18:00,1.06908,1.07048,1.06897,1.06929,2311
2017.02.07,19:00,1.06925,1.06947,1.06872,1.06947,1513
2017.02.07,20:00,1.06946,1.06961,1.06858,1.06872,1196
2017.02.07,21:00,1.06871,1.06873,1.06760,1.06818,914
2017.02.07,22:00,1.06821,1.06822,1.06753,1.06788,988
2017.02.07,23:00,1.06790,1.06810,1.06740,1.06775,771
2017.02.08,00:00,1.06774,1.06783,1.06663,1.06765,1541
2017.02.08,01:00,1.06768,1.06896,1.06695,1.06837,2778
2017.02.08,02:00,1.06838,1.06894,1.06807,1.06845,1746
2017.02.08,03:00,1.06846,1.06880,1.06812,1.06876,1094
2017.02.08,04:00,1.06875,1.06880,1.06720,1.06761,1557
2017.02.08,05:00,1.06760,1.06799,1.06744,1.06756,1188
2017.02.08,06:00,1.06755,1.06791,1.06646,1.06649,1405
2017.02.08,07:00,1.06645,1.06704,1.06537,1.06566,2841
2017.02.08,08:00,1.06570,1.06625,1.06415,1.06584,4073
2017.02.08,09:00,1.06583,1.06600,1.06392,1.06429,2835
2017.02.08,10:00,1.06428,1.06532,1.06412,1.06448,2221
