Date(UTC),UnixTimeStamp,Value
10/26/2016,1477440000,1550
10/27/2016,1477526400,1518
10/28/2016,1477612800,1472
10/29/2016,1477699200,1461
10/30/2016,1477785600,1422
10/31/2016,1477872000,1536
11/1/2016,1477958400,1689
11/2/2016,1478044800,1497
11/3/2016,1478131200,1471
11/4/2016,1478217600,1262
11/5/2016,1478304000,1358
11/6/2016,1478390400,1289
11/7/2016,1478476800,1399
11/8/2016,1478563200,1476
11/9/2016,1478649600,1484
11/10/2016,1478736000,1492
11/11/2016,1478822400,1462
11/12/2016,1478908800,1426
11/13/2016,1478995200,1468
11/15/2016,1479168000,1577
11/14/2016,1479081600,1576
11/16/2016,1479254400,1481
11/17/2016,1479340800,1476
11/18/2016,1479427200,1514
11/19/2016,1479513600,1375
11/20/2016,1479600000,1473
11/21/2016,1479686400,1537
11/22/2016,1479772800,1708
11/23/2016,1479859200,1950
11/24/2016,1479945600,1424
11/25/2016,1480032000,1767
11/26/2016,1480118400,1501
11/27/2016,1480204800,1703
11/28/2016,1480291200,1731
11/29/2016,1480377600,1692
11/30/2016,1480464000,2209
12/1/2016,1480550400,1407
12/2/2016,1480636800,1462
12/3/2016,1480723200,1404
12/4/2016,1480809600,1403
12/5/2016,1480896000,1491
12/6/2016,1480982400,1615
12/7/2016,1481068800,1523
12/8/2016,1481155200,1416
12/9/2016,1481241600,1502
12/10/2016,1481328000,1428
12/11/2016,1481414400,1681
12/12/2016,1481500800,1477
12/13/2016,1481587200,1538
12/14/2016,1481673600,1835
12/15/2016,1481760000,1582
12/16/2016,1481846400,1506
12/17/2016,1481932800,1418
12/18/2016,1482019200,1345
12/19/2016,1482105600,1616
12/20/2016,1482192000,1536
12/21/2016,1482278400,1769
12/22/2016,1482364800,1762
12/23/2016,1482451200,1522
12/24/2016,1482537600,1361
12/25/2016,1482624000,1317
12/26/2016,1482710400,1294
12/27/2016,1482796800,1558
12/28/2016,1482883200,1531
12/29/2016,1482969600,1678
12/30/2016,1483056000,1623
12/31/2016,1483142400,1544
1/1/2017,1483228800,1390
1/2/2017,1483315200,1458
1/3/2017,1483401600,1627
1/4/2017,1483488000,1717
1/5/2017,1483574400,1676
1/6/2017,1483660800,1593
1/7/2017,1483747200,1570
1/8/2017,1483833600,1557
1/9/2017,1483920000,1595
1/10/2017,1484006400,1686
1/11/2017,1484092800,1591
1/12/2017,1484179200,1697
1/13/2017,1484265600,1729
1/14/2017,1484352000,1499
1/15/2017,1484438400,1498
1/16/2017,1484524800,1575
1/17/2017,1484611200,1642
