SAPOBJECTID;CLASS;WASTE_COL_TYPE;WASTE_COL_MATERIAL;NUMBER_OF_WASTE_BINS;SLAB;FINISH;PHOTO_LEGACY;GIS_STARTUP_DATE;CUSTODIAN;GIS_DESCRIPTION;SORT_FIELD;CREATED_DATE;LAST_EDITED_DATE;POINT_X;POINT_Y
6000005282;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;N;POWDERCOATED;https://msvnmap1/Asset_Photos/_legacy/7/c742p52.jpg;08/03/2004;51001206;WASTE COLLECTION POINT;WACO1716;23/05/2014;25/05/2014;54.054.298.580.000.000;690.600.884.300.000.000
6000008030;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/21/f184p37.jpg;17/01/2006;51000811;WASTE COLLECTION POINT;WACO3120;23/05/2014;25/05/2014;54.588.064.450.000.000;688.974.924.260.000.000
6000008039;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;N;POWDERCOATED;https://msvnmap1/Asset_Photos/_legacy/21/f184p49.jpg;17/01/2006;51000811;WASTE COLLECTION POINT;WACO3121;23/05/2014;25/05/2014;54.594.172.970.000.000;688.973.013.650.000.000
6000008068;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/59/A182p47.jpg;21/03/2002;51000811;WASTE COLLECTION POINT;WACO317;23/05/2014;25/05/2014;54.172.315.580.000.000;689.642.337.410.000.000
6000005291;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/7/c743p23.jpg;09/03/2004;51000811;WASTE COLLECTION POINT;WACO1717;23/05/2014;25/05/2014;53.923.367.770.000.000;690.301.933.150.000.000
6000005301;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/7/c743p27.jpg;09/03/2004;51000811;WASTE COLLECTION POINT;WACO1718;23/05/2014;25/05/2014;53.924.778.630.000.000;690.311.722.150.000.000
6000005320;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/7/c744p7.jpg;10/03/2004;51000811;WASTE COLLECTION POINT;WACO1720;23/05/2014;25/05/2014;53.973.557.750.000.000;689.529.902.290.000.000
6000005331;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/7/c745p53.jpg;11/03/2004;51000811;WASTE COLLECTION POINT;WACO1721;23/05/2014;25/05/2014;53.829.608.400.000.000;689.507.783.790.000.000
6000008002;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/35/c505p21.jpg;15/12/2005;51000811;WASTE COLLECTION POINT;WACO3081;23/05/2014;25/05/2014;53.937.939.000.000.000;689.106.788.420.000.000
6000008012;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/21/h31p111.jpg;19/01/2006;51000811;WASTE COLLECTION POINT;WACO3101;23/05/2014;25/05/2014;53.623.497.750.000.000;689.738.053.920.000.000
6000004850;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/6/c717p74.jpg;30/01/2004;51000811;WASTE COLLECTION POINT;WACO1646;23/05/2014;25/05/2014;53.667.937.070.000.000;690.386.532.930.000.000
6000004869;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/73/s72p3.jpg;02/02/2004;51000811;WASTE COLLECTION POINT;WACO1648;23/05/2014;25/05/2014;53.538.215.930.000.000;689.794.008.530.000.000
6000007599;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/d150p46.jpg;05/03/2002;51000811;WASTE COLLECTION POINT;WACO272;23/05/2014;25/05/2014;54.027.641.420.000.000;690.005.961.390.000.000
6000001862;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/70/j588p23.jpg;18/09/2003;51000811;WASTE COLLECTION POINT;WACO1481;23/05/2014;25/05/2014;54.189.140.400.000.000;689.782.436.890.000.000
6000001879;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/69/R50p2.jpg;30/08/2012;51000811;WASTE COLLECTION POINT;WACO14840;23/05/2014;25/05/2014;53.140.506.490.000.000;690.196.972.510.000.000
6000004615;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/76/g3p37.jpg;03/01/2014;51000811;WASTE COLLECTION POINT;WACO16273;23/05/2014;25/05/2014;54.174.232.740.000.000;689.445.220.530.000.000
6000004694;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;N;PAINTED;https://msvnmap1/Asset_Photos/_legacy/6/c716p91.jpg;28/01/2004;51000811;WASTE COLLECTION POINT;WACO1628;23/05/2014;25/05/2014;53.568.153.290.000.000;690.371.217.040.000.000
6000004683;WASTE_COL_POINT;STANDARD LITTER BIN;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/76/s119p6.jpg;06/01/2014;51000811;WASTE COLLECTION POINT;WACO16280;23/05/2014;25/05/2014;54.063.453.940.000.000;690.595.062.480.000.000
6000004736;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/76/s123p19.jpg;07/01/2014;51002358;WASTE COLLECTION POINT;WACO16302;23/05/2014;25/05/2014;53.591.305.970.000.000;690.724.553.120.000.000
6000004768;WASTE_COL_POINT;STANDARD LITTER BIN;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/77/a105p18.jpg;02/04/2014;51000811;WASTE COLLECTION POINT;WACO16341;23/05/2014;11/06/2014;52.427.703.550.000.000;692.894.109.520.000.000
6000004806;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/77/r5p140.jpg;06/03/2014;51002358;WASTE COLLECTION POINT;WACO16381;23/05/2014;25/05/2014;54.655.654.810.000.000;688.741.543.760.000.000
6000007961;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/47/e100p82.jpg;12/03/2002;51000811;WASTE COLLECTION POINT;WACO305;23/05/2014;25/05/2014;54.195.585.350.000.000;690.063.832.610.000.000
6000005053;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/6/c724p77.jpg;10/02/2004;51000811;WASTE COLLECTION POINT;WACO1666;23/05/2014;25/05/2014;53.538.987.740.000.000;691.043.670.170.000.000
6000007974;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/29/J16p24.jpg;26/10/2005;51000811;WASTE COLLECTION POINT;WACO3060;23/05/2014;25/05/2014;54.847.801.130.000.000;688.649.184.560.000.000
6000005106;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/57/x287p230.jpg;23/01/2002;51000811;WASTE COLLECTION POINT;WACO167;23/05/2014;25/05/2014;54.107.910.590.000.000;690.248.839.950.000.000
6000007889;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/21/x38p32.jpg;16/01/2006;51000811;WASTE COLLECTION POINT;WACO2961;23/05/2014;25/05/2014;54.277.635.630.000.000;689.810.384.200.000.000
6000007897;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/21/x38p40.jpg;16/01/2006;51000811;WASTE COLLECTION POINT;WACO2962;23/05/2014;25/05/2014;54.272.110.090.000.000;689.806.786.930.000.000
6000007907;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/37/j23p42.jpg;12/03/2002;51000811;WASTE COLLECTION POINT;WACO297;23/05/2014;25/05/2014;53.723.708.670.000.000;690.164.726.080.000.000
6000008860;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/46/k176p148.jpg;11/12/2001;51000811;WASTE COLLECTION POINT;WACO3;23/05/2014;08/10/2014;53.917.155.350.000.000;691.612.460.390.000.000
6000007916;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/d160p11.jpg;12/03/2002;51000811;WASTE COLLECTION POINT;WACO300;23/05/2014;25/05/2014;54.185.191.470.000.000;690.057.343.930.000.000
6000007924;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/49/e106p75.jpg;12/03/2002;51000811;WASTE COLLECTION POINT;WACO302;23/05/2014;25/05/2014;54.213.122.610.000.000;690.058.315.730.000.000
6000007934;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/47/e100p109.jpg;12/03/2002;51000811;WASTE COLLECTION POINT;WACO303;23/05/2014;25/05/2014;54.195.155.740.000.000;690.059.881.420.000.000
6000007952;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/47/e100p34.jpg;12/03/2002;51000811;WASTE COLLECTION POINT;WACO304;23/05/2014;25/05/2014;54.196.041.350.000.000;690.066.303.110.000.000
6000007943;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/41/E50p13.jpg;09/02/2006;51000811;WASTE COLLECTION POINT;WACO3040;23/05/2014;25/05/2014;52.808.955.930.000.000;691.405.074.610.000.000
6000008087;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/d178p20.jpg;22/03/2002;51000811;WASTE COLLECTION POINT;WACO318;23/05/2014;25/05/2014;54.157.031.080.000.000;689.610.389.910.000.000
6000008077;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/22/k1p195.jpg;09/03/2006;51000811;WASTE COLLECTION POINT;WACO3180;23/05/2014;25/05/2014;53.289.409.940.000.000;690.388.473.530.000.000
6000008116;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/63/c471p150.jpg;22/03/2002;51000811;WASTE COLLECTION POINT;WACO320;23/05/2014;25/05/2014;54.267.542.710.000.000;689.699.725.720.000.000
6000008106;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/22/R6p4.jpg;14/03/2006;51000811;WASTE COLLECTION POINT;WACO3200;23/05/2014;25/05/2014;53.485.541.470.000.000;690.983.564.400.000.000
6000008126;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;N;POWDERCOATED;https://msvnmap1/Asset_Photos/_legacy/d165p19.jpg;26/03/2002;51000811;WASTE COLLECTION POINT;WACO321;23/05/2014;25/05/2014;54.004.247.130.000.000;689.658.058.200.000.000
6000008155;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/44/e68p62.jpg;26/03/2002;51000811;WASTE COLLECTION POINT;WACO324;23/05/2014;25/05/2014;53.999.766.340.000.000;689.655.952.630.000.000
6000008139;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;Y;POWDERCOATED;https://msvnmap1/Asset_Photos/_legacy/22/f213p79.jpg;27/03/2006;51000811;WASTE COLLECTION POINT;WACO3240;23/05/2014;25/05/2014;53.022.780.570.000.000;690.964.013.380.000.000
6000008148;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/22/f213p119.jpg;27/03/2006;51000811;WASTE COLLECTION POINT;WACO3241;23/05/2014;25/05/2014;53.043.610.390.000.000;691.125.607.490.000.000
6000079931;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/64/j398p17.jpg;31/05/2011;51000811;WASTE COLLECTION POINT;WACO13209;23/05/2014;25/05/2014;52.703.897.280.000.000;692.765.600.670.000.000
6000079938;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/64/j398p18.jpg;31/05/2011;51000811;WASTE COLLECTION POINT;WACO13210;23/05/2014;25/05/2014;52.431.048.890.000.000;692.541.932.200.000.000
6000079945;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/64/j398p19.jpg;31/05/2011;51000811;WASTE COLLECTION POINT;WACO13211;23/05/2014;25/05/2014;52.788.005.710.000.000;692.256.088.380.000.000
6000007843;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;N;POWDERCOATED;https://msvnmap1/Asset_Photos/_legacy/33/k80p9.jpg;27/01/2006;51000811;WASTE COLLECTION POINT;WACO2900;23/05/2014;25/05/2014;53.136.604.550.000.000;690.221.670.480.000.000
6000007681;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/58/x307p109.jpg;05/03/2002;51000811;WASTE COLLECTION POINT;WACO276;23/05/2014;25/05/2014;54.012.265.390.000.000;690.007.624.050.000.000
6000007658;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/58/x307p50.jpg;07/12/2005;51000811;WASTE COLLECTION POINT;WACO2761;23/05/2014;25/05/2014;54.058.024.880.000.000;690.253.698.970.000.000
6000007855;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/d158p46.jpg;11/03/2002;51000811;WASTE COLLECTION POINT;WACO291;23/05/2014;25/05/2014;54.146.078.130.000.000;690.028.529.800.000.000
6000079777;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/b78p29.jpg;05/08/2003;51000811;WASTE COLLECTION POINT;WACO1310;23/05/2014;28/01/2015;53.543.174.980.000.000;690.019.407.650.000.000
6000007706;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/20/x27p14.jpg;09/12/2005;51000811;WASTE COLLECTION POINT;WACO2780;23/05/2014;25/05/2014;54.189.134.630.000.000;689.735.884.360.000.000
6000007749;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/20/f181p95.jpg;10/01/2006;51000811;WASTE COLLECTION POINT;WACO2822;23/05/2014;25/05/2014;53.681.184.020.000.000;690.715.359.000.000.000
6000007759;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/20/f179p7.jpg;22/12/2005;51000811;WASTE COLLECTION POINT;WACO2840;23/05/2014;25/05/2014;53.496.731.080.000.000;690.897.920.840.000.000
6000007786;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/20/f178p27.jpg;20/12/2005;51000811;WASTE COLLECTION POINT;WACO2860;23/05/2014;25/05/2014;54.162.371.090.000.000;688.939.527.460.000.000
6000007795;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/20/f178p49.jpg;20/12/2005;51000811;WASTE COLLECTION POINT;WACO2861;23/05/2014;25/05/2014;54.171.536.350.000.000;688.954.915.330.000.000
6000007808;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/20/f178p181.jpg;20/12/2005;51000811;WASTE COLLECTION POINT;WACO2862;23/05/2014;25/05/2014;54.175.594.950.000.000;688.928.323.740.000.000
6000007816;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/d158p19.jpg;11/03/2002;51000811;WASTE COLLECTION POINT;WACO287;23/05/2014;25/05/2014;54.091.914.480.000.000;689.898.847.190.000.000
6000007834;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/d158p46.jpg;11/03/2002;51000811;WASTE COLLECTION POINT;WACO289;23/05/2014;25/05/2014;54.201.443.200.000.000;689.994.949.630.000.000
6000007983;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/47/e100p181.jpg;13/03/2002;51000811;WASTE COLLECTION POINT;WACO307;23/05/2014;25/05/2014;54.201.552.870.000.000;690.055.959.210.000.000
6000079887;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/64/j398p6.jpg;31/05/2011;51001206;WASTE COLLECTION POINT;WACO13201;23/05/2014;25/05/2014;53.535.479.950.000.000;693.211.879.840.000.000
6000007993;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/20/h14p44.jpg;15/12/2005;51000811;WASTE COLLECTION POINT;WACO3080;23/05/2014;25/05/2014;53.947.594.880.000.000;689.141.318.390.000.000
6000079860;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/61/x364p107.jpg;07/08/2003;51000811;WASTE COLLECTION POINT;WACO1315;23/05/2014;25/05/2014;54.728.374.090.000.000;688.742.707.520.000.000
6000079876;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/1/c306p74.jpg;07/08/2003;51000811;WASTE COLLECTION POINT;WACO1317;23/05/2014;25/05/2014;53.477.581.760.000.000;690.743.199.330.000.000
6000079882;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/64/j398p5.jpg;31/05/2011;51001206;WASTE COLLECTION POINT;WACO13200;23/05/2014;25/05/2014;53.535.436.250.000.000;693.211.903.830.000.000
6000002334;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;200.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/70/s17p12.jpg;29/11/2012;51000811;WASTE COLLECTION POINT;WACO15189;23/05/2014;25/05/2014;54.449.435.320.000.000;689.291.025.910.000.000
6000002398;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;PAINTED;https://msvnmap1/Asset_Photos/_legacy/76/a44p8.jpg;18/10/2012;51000811;WASTE COLLECTION POINT;WACO15220;23/05/2014;25/05/2014;52.471.810.570.000.000;692.473.689.090.000.000
6000002409;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;PAINTED;https://msvnmap1/Asset_Photos/_legacy/76/a44p7.jpg;18/10/2012;51000811;WASTE COLLECTION POINT;WACO15221;23/05/2014;25/05/2014;52.482.420.500.000.000;692.476.354.550.000.000
6000002434;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/70/s20p48.jpg;12/02/2013;51000811;WASTE COLLECTION POINT;WACO15240;23/05/2014;08/10/2014;53.925.771.430.000.000;691.638.862.020.000.000
6000002247;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;200.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/70/s17p3.jpg;29/11/2012;51000811;WASTE COLLECTION POINT;WACO15181;23/05/2014;25/05/2014;54.441.068.260.000.000;689.299.319.220.000.000
6000002259;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;N;STAINED;https://msvnmap1/Asset_Photos/_legacy/70/s17p4.jpg;29/11/2012;51000811;WASTE COLLECTION POINT;WACO15182;23/05/2014;25/05/2014;54.446.631.730.000.000;689.301.352.810.000.000
6000002269;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;200.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/70/s17p6.jpg;29/11/2012;51000811;WASTE COLLECTION POINT;WACO15183;23/05/2014;25/05/2014;54.444.740.960.000.000;689.297.973.500.000.000
6000002278;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;N;STAINED;https://msvnmap1/Asset_Photos/_legacy/70/s17p7.jpg;29/11/2012;51000811;WASTE COLLECTION POINT;WACO15184;23/05/2014;25/05/2014;54.448.042.600.000.000;689.298.110.470.000.000
6000002299;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;200.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/70/s17p9.jpg;29/11/2012;51000811;WASTE COLLECTION POINT;WACO15186;23/05/2014;25/05/2014;54.446.999.500.000.000;689.292.568.600.000.000
6000002311;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;200.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/70/s17p10.jpg;29/11/2012;51000811;WASTE COLLECTION POINT;WACO15187;23/05/2014;25/05/2014;54.449.658.780.000.000;689.294.003.310.000.000
6000002072;WASTE_COL_POINT;TBA;STEEL;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/69/A337p52.jpg;08/11/2012;51003030;WASTE COLLECTION POINT;WACO15000;23/05/2014;19/02/2015;52.981.764.090.000.000;692.130.783.890.000.000
6000079723;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/64/x397p2.jpg;21/04/2011;51000811;WASTE COLLECTION POINT;WACO13101;23/05/2014;25/05/2014;54.023.005.600.000.000;690.922.773.780.000.000
6000079736;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;PAINTED;https://msvnmap1/Asset_Photos/_legacy/64/x397p6.jpg;17/12/2009;51000811;WASTE COLLECTION POINT;WACO13103;23/05/2014;12/06/2015;54.018.537.110.000.000;690.926.063.420.000.000
6000079743;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;PAINTED;https://msvnmap1/Asset_Photos/_legacy/64/x397p7.jpg;17/12/2009;51000811;WASTE COLLECTION POINT;WACO13104;23/05/2014;12/06/2015;54.017.445.500.000.000;690.926.162.520.000.000
6000079751;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;PAINTED;https://msvnmap1/Asset_Photos/_legacy/64/x397p8.jpg;17/12/2009;51000811;WASTE COLLECTION POINT;WACO13105;23/05/2014;12/06/2015;54.018.523.200.000.000;690.926.981.930.000.000
6000079770;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;PAINTED;https://msvnmap1/Asset_Photos/_legacy/64/x397p9.jpg;17/12/2009;51000811;WASTE COLLECTION POINT;WACO13108;23/05/2014;12/06/2015;54.019.744.830.000.000;690.926.665.520.000.000
6000079790;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;Y;POLISHED;https://msvnmap1/Asset_Photos/_legacy/64/j392p19.jpg;07/04/2011;51000811;WASTE COLLECTION POINT;WACO13120;23/05/2014;25/05/2014;53.543.113.130.000.000;691.701.916.180.000.000
6000079847;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/61/x364p110.jpg;07/08/2003;51000811;WASTE COLLECTION POINT;WACO1314;23/05/2014;25/05/2014;54.729.289.380.000.000;688.745.593.930.000.000
6000011705;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/53/j110p253.jpg;12/06/2002;51000811;WASTE COLLECTION POINT;WACO672;23/05/2014;25/05/2014;55.405.296.890.000.000;688.450.198.060.000.000
6000011677;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/57/x287p143.jpg;30/04/2008;51000811;WASTE COLLECTION POINT;WACO6720;23/05/2014;25/05/2014;54.130.256.830.000.000;690.262.329.210.000.000
6000011546;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/36/x128p80.jpg;13/06/2008;51000811;WASTE COLLECTION POINT;WACO6682;23/05/2014;25/05/2014;54.218.634.960.000.000;690.596.340.220.000.000
6000011555;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/36/x128p132.jpg;16/06/2008;51000811;WASTE COLLECTION POINT;WACO6683;23/05/2014;25/05/2014;54.217.820.270.000.000;690.568.795.830.000.000
6000011582;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/36/x128p191.jpg;16/06/2008;51000811;WASTE COLLECTION POINT;WACO6686;23/05/2014;25/05/2014;54.221.521.010.000.000;690.547.917.080.000.000
6000011595;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/36/x128p193.jpg;16/06/2008;51000811;WASTE COLLECTION POINT;WACO6687;23/05/2014;25/05/2014;54.221.709.010.000.000;690.544.165.840.000.000
6000011608;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;STAINED;https://msvnmap1/Asset_Photos/_legacy/36/x128p212.jpg;16/06/2008;51000811;WASTE COLLECTION POINT;WACO6688;23/05/2014;25/05/2014;54.221.605.940.000.000;690.534.107.890.000.000
