"date","close","volume","open","high","low"
"2011/06/02","149.5000","13552550.0000","150.1500","150.3800","148.0700"
"2011/06/01","149.9100","18347240.0000","149.6600","151.1300","149.4300"
"2011/05/31","149.6400","10498990.0000","149.8800","150.1650","149.4100"
"2011/05/27","149.7000","10185990.0000","149.0200","149.9200","148.9600"
"2011/05/26","148.2200","9783927.0000","148.4500","148.6100","147.5900"
"2011/05/25","148.5800","10969470.0000","148.7200","149.3700","148.5200"
"2011/05/24","148.5900","14935310.0000","148.4800","149.0500","148.1800"
"2011/05/23","147.8300","15935910.0000","147.0400","147.9500","146.9700"
"2011/05/20","147.4900","23187840.0000","145.8200","147.7800","144.9000"
"2011/05/19","145.6500","8087893.0000","145.1200","145.8500","144.8600"
"2011/05/18","145.6000","10500500.0000","145.5500","146.2200","145.1400"
"2011/05/17","144.7400","17177360.0000","144.2300","144.7800","143.4200"
"2011/05/16","145.3700","10062790.0000","145.8800","146.6700","145.1900"
"2011/05/13","145.6300","17268490.0000","146.7200","147.2800","144.4900"
"2011/05/12","146.5900","18700520.0000","145.8800","147.1200","144.9600"
"2011/05/11","146.5400","21375760.0000","147.2400","147.3500","145.7700"
"2011/05/10","147.9000","11273430.0000","147.1900","148.1900","146.9300"
"2011/05/09","147.3800","13839320.0000","146.6700","147.5800","146.3400"
"2011/05/06","145.3000","24180140.0000","145.2400","146.0900","144.4000"
"2011/05/05","143.4700","51239940.0000","146.8200","147.5800","142.5500"
"2011/05/04","147.7300","35095870.0000","149.8600","150.3400","146.7600"
"2011/05/03","149.8800","24195270.0000","150.4300","150.9700","148.8500"
"2011/05/02","150.4140","23792330.0000","151.4600","153.6100","150.3600"
"2011/04/29","152.3700","27597230.0000","149.9000","153.0300","149.7500"
"2011/04/28","149.8200","20750430.0000","149.3000","150.0000","148.6000"
"2011/04/27","149.2000","21910080.0000","147.3800","149.2100","146.5200"
"2011/04/26","146.3800","16213130.0000","146.4700","146.6200","145.4800"
"2011/04/25","146.8700","15576820.0000","147.5700","147.5800","146.4200"
"2011/04/21","146.7400","10109320.0000","146.5700","147.0600","146.3200"
"2011/04/20","146.5000","13890910.0000","146.3700","146.8400","145.7400"
"2011/04/19","145.9300","10948490.0000","145.7300","146.2400","145.1800"
"2011/04/18","145.9300","17332330.0000","145.2100","146.0700","144.6300"
"2011/04/15","145.0500","19105420.0000","143.8500","145.1200","143.5700"
"2011/04/14","143.8100","14068970.0000","142.3500","143.8300","142.2300"
"2011/04/13","141.9000","13883060.0000","142.3890","142.5300","141.4800"
"2011/04/12","141.6100","14947240.0000","142.7400","142.8200","140.7500"
"2011/04/11","142.6400","10098370.0000","143.2800","143.4900","142.2800"
"2011/04/08","143.6600","13124210.0000","143.3400","143.8400","142.9700"
"2011/04/07","142.5100","9485209.0000","142.2300","142.8900","141.8000"
"2011/04/06","142.3800","10708050.0000","142.4000","142.6200","141.7700"
"2011/04/05","142.0500","18293690.0000","139.5800","142.0900","139.5200"
"2011/04/04","139.8400","9669202.0000","140.1300","140.2600","139.4500"
"2011/04/01","139.2000","15738170.0000","138.6500","139.5500","137.7200"
"2011/03/31","139.8600","15223150.0000","140.0800","140.4000","139.7800"
"2011/03/30","138.6700","10748970.0000","139.0700","139.1800","137.6800"
"2011/03/29","138.2100","6342630.0000","138.2100","138.8200","137.9400"
"2011/03/28","138.5400","7653556.0000","137.8200","138.8300","137.7800"
"2011/03/25","139.2600","13190850.0000","140.0000","140.2400","138.6600"
"2011/03/24","139.2200","16992670.0000","140.2740","141.2800","138.8300"
"2011/03/23","140.3400","11521250.0000","139.6100","140.5500","139.5500"
"2011/03/22","139.0500","9552920.0000","138.8800","139.3600","138.6700"
"2011/03/21","139.1400","13740290.0000","139.5000","139.9100","138.9700"
"2011/03/18","138.3700","18601960.0000","138.1400","138.8300","137.7600"
"2011/03/17","136.9700","9116065.0000","136.5600","137.0800","136.2500"
"2011/03/16","136.2400","13313660.0000","136.5200","137.2000","135.8000"
"2011/03/15","136.2700","23452820.0000","135.3500","136.9400","135.2300"
"2011/03/14","138.8600","10235900.0000","139.3300","139.5500","138.6100"
"2011/03/11","138.2200","10417100.0000","137.2850","138.9300","137.1800"
"2011/03/10","137.7700","15555280.0000","138.5000","138.5000","136.8450"
"2011/03/09","139.4100","8723222.0000","139.9200","139.9500","138.9400"
"2011/03/08","139.3600","10710830.0000","139.6500","139.6600","138.8300"
"2011/03/07","139.7210","14064850.0000","140.2900","140.6100","139.2800"
"2011/03/04","139.3500","17452670.0000","138.6300","139.7500","138.6100"
"2011/03/03","138.0900","16483580.0000","138.8100","139.1300","137.5700"
"2011/03/02","139.9170","15718910.0000","140.2400","140.5500","139.4800"
"2011/03/01","140.0300","17395250.0000","138.5700","140.0300","138.4900"
"2011/02/28","137.6610","8844032.0000","137.6500","138.1400","137.0300"
"2011/02/25","137.3840","10351090.0000","137.2200","137.7400","136.7700"
"2011/02/24","136.4800","18774770.0000","138.0400","138.1400","135.7300"
"2011/02/23","137.5100","15685170.0000","136.9700","138.2000","136.9200"
"2011/02/22","136.2900","16670460.0000","136.9200","137.2200","136.1900"
"2011/02/18","135.4100","15890020.0000","135.1700","135.8000","134.8820"
"2011/02/17","135.0400","11319840.0000","134.7400","135.1600","134.4700"
"2011/02/16","134.1000","12821760.0000","134.2300","134.8600","133.4500"
"2011/02/15","133.9700","10110840.0000","133.8600","134.1700","133.6300"
"2011/02/14","132.9500","8693609.0000","132.9500","133.3800","132.7000"
"2011/02/11","132.3225","9887577.0000","133.0100","133.4400","132.0900"
"2011/02/10","132.8500","8076614.0000","132.1100","133.3100","132.0000"
"2011/02/09","133.0700","10176960.0000","133.1900","133.3900","132.4890"
"2011/02/08","133.1400","16219270.0000","132.9600","133.5000","132.8000"
"2011/02/07","131.6800","7174210.0000","131.6700","131.9500","131.2300"
"2011/02/04","131.6600","15213960.0000","131.8400","132.7000","131.2300"
"2011/02/03","132.2000","17368680.0000","130.0700","132.3200","129.2800"
"2011/02/02","130.4500","10081590.0000","130.3700","130.6000","129.4536"
"2011/02/01","130.8000","15363420.0000","130.5200","131.0800","129.3300"
"2011/01/31","129.8700","14662310.0000","129.2700","130.5100","129.2500"
"2011/01/28","130.2800","28086270.0000","127.9700","131.4762","127.9500"
"2011/01/27","127.9250","33026610.0000","130.2900","130.4900","127.8000"
"2011/01/26","131.1600","20536420.0000","129.8300","131.1700","129.2800"
"2011/01/25","130.1000","22218440.0000","129.6500","130.2700","129.0700"
"2011/01/24","130.3600","15112660.0000","131.0100","131.6300","130.1400"
"2011/01/21","131.0300","19486630.0000","130.7600","131.4300","130.5300"
"2011/01/20","131.2000","24339940.0000","131.7600","132.1000","131.0400"
"2011/01/19","133.7200","11785150.0000","134.3400","134.4000","133.4000"
"2011/01/18","133.4300","11589670.0000","133.6250","134.0000","133.1700"
"2011/01/14","132.6900","21224680.0000","133.1700","133.6000","132.2200"
"2011/01/13","134.0500","14291500.0000","135.6600","135.6800","133.6300"
"2011/01/12","135.4600","10783020.0000","134.7900","135.5800","134.3500"
"2011/01/11","134.9100","10264290.0000","134.7900","135.1600","133.9600"
"2011/01/10","134.1200","8417705.0000","133.8500","134.2000","133.2400"
"2011/01/07","133.5800","16761300.0000","133.3800","134.6100","133.1800"
"2011/01/06","133.8300","15964820.0000","134.0500","134.3800","133.1400"
"2011/01/05","134.3700","16673930.0000","133.5000","134.6800","133.1000"
"2011/01/04","134.7500","26125580.0000","136.2400","136.2800","134.1600"
"2011/01/03","138.0000","11496940.0000","138.6700","139.0000","137.8800"
"2010/12/31","138.7200","9219640.0000","137.7800","138.7700","137.7200"
"2010/12/30","137.0300","5749267.0000","137.5800","137.7100","136.9400"
"2010/12/29","137.7100","8441821.0000","137.3800","138.0500","137.1900"
"2010/12/28","137.2200","10110190.0000","136.8500","137.3400","136.6200"
"2010/12/27","135.0200","3436095.0000","134.9600","135.0600","134.4900"
"2010/12/23","134.6600","8700716.0000","134.2600","134.9000","133.9300"
"2010/12/22","135.0500","7299070.0000","135.6000","135.7000","134.9700"
"2010/12/21","135.3200","10232490.0000","135.1700","135.7775","134.7900"
"2010/12/20","135.1100","13122900.0000","135.1300","135.4400","134.3300"
"2010/12/17","134.2000","17212910.0000","133.9700","134.6300","133.2200"
"2010/12/16","133.8100","23460100.0000","134.2100","134.2300","132.8600"
"2010/12/15","134.7000","15065640.0000","135.3400","135.9300","134.6800"
"2010/12/14","136.1800","17430590.0000","136.2700","137.2100","135.8600"
"2010/12/13","136.0500","13340970.0000","136.2600","136.6400","135.8600"
"2010/12/10","135.4080","11937030.0000","134.9400","135.4800","133.9500"
"2010/12/09","135.3700","14145430.0000","135.6900","136.1600","134.8800"
"2010/12/08","134.7900","23453330.0000","135.9100","136.2900","133.8800"
"2010/12/07","136.5000","26485570.0000","139.4550","139.5400","136.4600"
"2010/12/06","139.1100","15601750.0000","138.1400","139.4600","137.7300"
"2010/12/03","138.0700","16514880.0000","136.6200","138.1100","136.4800"
"2010/12/02","135.2000","17566630.0000","135.6200","136.5900","135.1500"
"2010/12/01","135.3800","16816720.0000","135.7100","136.1400","134.9600"
"2010/11/30","135.4200","17460870.0000","135.2100","135.7500","134.7800"
"2010/11/29","133.5080","13964650.0000","133.1900","133.7500","132.3300"
"2010/11/26","133.1100","7823118.0000","132.3800","133.1600","131.9300"
"2010/11/24","134.1800","8857451.0000","134.3600","134.7000","133.7400"
"2010/11/23","134.4100","18199190.0000","133.6000","135.0700","133.4600"
"2010/11/22","133.4800","13079880.0000","132.1300","133.6000","131.6900"
"2010/11/19","132.2000","14143980.0000","131.4800","132.3500","131.0100"
"2010/11/18","132.0880","15974420.0000","131.8200","132.7800","131.5500"
"2010/11/17","130.3800","16386810.0000","130.7700","131.3700","130.1300"
"2010/11/16","130.9680","32468250.0000","132.2400","132.3800","129.8300"
"2010/11/15","132.4200","15056080.0000","133.8600","134.4900","132.3900"
"2010/11/12","133.6900","35883940.0000","135.8900","136.3062","132.8210"
"2010/11/11","137.6600","15380500.0000","137.6200","137.7500","136.4500"
"2010/11/10","137.2400","28464840.0000","137.0300","137.2800","135.1500"
"2010/11/09","135.5900","39346760.0000","138.7000","139.1500","135.0500"
"2010/11/08","137.7800","17341160.0000","135.9200","137.7900","135.5300"
"2010/11/05","136.3800","20340010.0000","135.1400","136.6100","134.9500"
"2010/11/04","136.0300","23441420.0000","134.6400","136.1300","134.2400"
"2010/11/03","131.5700","31699510.0000","132.2800","132.5200","129.4800"
"2010/11/02","132.4900","9395018.0000","132.4400","132.5900","131.8800"
"2010/11/01","131.9200","12382860.0000","132.8500","133.0700","131.7600"
"2010/10/29","132.6200","14334720.0000","131.4800","132.8200","131.0600"
"2010/10/28","131.2400","15888560.0000","130.3600","131.5000","129.8400"
"2010/10/27","129.5200","16116770.0000","129.9300","130.0000","128.7900"
"2010/10/26","130.8800","10688840.0000","129.9900","131.1400","129.7300"
"2010/10/25","130.8500","12149530.0000","131.1600","131.3800","130.2100"
"2010/10/22","129.7300","11883250.0000","129.4700","129.7500","128.9700"
"2010/10/21","129.4700","21801720.0000","131.0800","131.5900","128.7200"
"2010/10/20","131.3200","12541080.0000","130.3600","131.6500","130.3200"
"2010/10/19","130.1100","25295900.0000","130.4600","131.5900","129.7500"
"2010/10/18","134.2800","12285310.0000","133.4600","134.3400","133.1600"
"2010/10/15","133.6800","26168520.0000","134.2400","134.4600","133.0700"
"2010/10/14","134.7500","26863750.0000","134.0600","134.8500","133.9000"
"2010/10/13","134.0700","18381000.0000","132.7300","134.3100","132.6300"
"2010/10/12","131.9600","13286830.0000","132.0600","132.2100","131.3600"
"2010/10/11","132.2920","10617820.0000","131.2800","132.3300","130.9800"
"2010/10/08","131.6600","18692810.0000","130.7800","131.8800","130.4700"
"2010/10/07","130.3700","38656830.0000","132.6000","132.6700","129.5100"
"2010/10/06","131.8100","16122200.0000","131.4500","131.8600","131.3400"
"2010/10/05","130.9900","17458370.0000","130.1100","131.1200","129.8700"
"2010/10/04","128.4600","8349228.0000","128.5200","128.6200","128.2200"
"2010/10/01","128.9100","17187010.0000","128.7200","129.0700","127.9100"
"2010/09/30","127.9100","19196480.0000","128.1500","128.2800","126.6100"
"2010/09/29","127.9500","12326420.0000","127.9300","128.2399","127.5200"
"2010/09/28","127.8500","19844990.0000","126.4200","128.0300","126.1100"
"2010/09/27","126.7200","6667206.0000","126.9000","126.9100","126.4800"
"2010/09/24","126.6900","14943830.0000","126.9100","127.0001","126.3000"
"2010/09/23","126.3000","9315452.0000","126.2000","126.6600","125.8100"
"2010/09/22","126.2000","11040740.0000","126.5800","126.6300","125.7000"
"2010/09/21","126.0100","20260480.0000","124.7700","126.1700","124.1600"
"2010/09/20","124.8700","8474370.0000","125.0900","125.4500","124.7780"
"2010/09/17","124.5425","11819090.0000","125.0300","125.0300","124.2700"
"2010/09/16","124.6300","12653240.0000","124.5000","124.7700","124.1900"
"2010/09/15","123.9400","11442330.0000","123.9700","124.2900","123.4350"
"2010/09/14","124.0240","26533570.0000","122.9200","124.5900","121.5489"
"2010/09/13","121.6200","9677262.0000","121.6300","122.1100","121.3900"
"2010/09/10","121.7300","12509740.0000","121.4000","122.3000","121.3900"
"2010/09/09","121.5600","13744810.0000","122.4400","122.8800","121.3800"
"2010/09/08","122.7100","9778261.0000","122.8200","123.4200","122.6000"
"2010/09/07","122.7000","8777450.0000","122.9100","123.0600","122.6300"
"2010/09/03","121.8600","9074305.0000","121.3900","122.3850","121.1500"
"2010/09/02","122.2900","6989386.0000","122.3800","122.4800","121.8900"
"2010/09/01","121.6900","11872280.0000","122.1500","122.2100","121.4300"
"2010/08/31","122.0800","12246050.0000","121.7700","122.1900","121.4600"
"2010/08/30","120.9100","4390526.0000","120.8500","121.0598","120.5800"
"2010/08/27","121.0100","11155250.0000","121.2000","121.4500","120.4200"
"2010/08/26","120.9600","8883108.0000","121.0900","122.9500","120.5000"
"2010/08/25","121.3600","13984790.0000","121.1200","121.3800","120.6700"
"2010/08/24","120.3600","14794760.0000","118.7700","120.8000","118.7100"
"2010/08/23","119.7800","4857217.0000","119.9100","120.0700","119.4200"
"2010/08/20","119.9700","10681650.0000","119.9700","120.0700","119.4500"
"2010/08/19","120.3900","10008730.0000","120.6500","120.9900","120.1100"
"2010/08/18","120.2200","12098640.0000","119.2300","120.5100","119.0000"
"2010/08/17","119.7500","9108768.0000","119.7500","119.9700","119.6000"
"2010/08/16","119.7300","8944465.0000","119.7000","119.8250","119.4600"
"2010/08/13","118.7400","10213130.0000","118.8200","118.8900","118.3600"
"2010/08/12","118.7700","12312130.0000","118.5600","118.8600","118.4600"
"2010/08/11","117.3400","12374850.0000","117.7400","118.1400","116.5800"
"2010/08/10","117.7300","10430830.0000","116.5900","118.0900","116.4000"
"2010/08/09","117.4000","6750535.0000","117.7600","117.8500","117.2300"
"2010/08/06","117.8400","10000860.0000","117.9900","118.4200","117.4900"
"2010/08/05","116.9800","7022019.0000","117.0100","117.1000","116.3500"
"2010/08/04","116.7200","10322480.0000","117.4100","117.6500","116.6500"
"2010/08/03","115.9900","5579073.0000","115.8800","116.4400","115.8100"
"2010/08/02","115.5400","8451977.0000","116.1200","116.3900","115.2000"
"2010/07/30","115.4900","10047660.0000","114.3600","115.7300","114.0800"
"2010/07/29","114.2880","9476248.0000","113.5400","114.3500","113.3400"
"2010/07/28","113.7800","16069910.0000","113.4800","113.9300","113.0800"
"2010/07/27","113.5100","29522680.0000","114.9500","114.9900","113.2100"
"2010/07/26","115.5200","11212780.0000","116.3800","116.4700","115.3000"
"2010/07/23","116.0900","8336529.0000","117.1200","117.4700","115.7900"
"2010/07/22","116.8630","8159075.0000","115.9500","117.5000","115.9100"
"2010/07/21","115.8500","9395016.0000","116.8000","117.0000","115.7100"
"2010/07/20","116.6500","9251776.0000","115.7500","116.7400","115.4800"
"2010/07/19","115.7300","15709220.0000","115.5700","115.8041","115.1100"
"2010/07/16","116.6700","17492310.0000","116.6900","116.7900","115.9500"
"2010/07/15","118.2300","8585698.0000","118.5900","118.7000","117.7300"
"2010/07/14","118.3000","9572280.0000","118.2600","119.1300","117.5900"
"2010/07/13","118.3600","8415328.0000","118.9800","119.1000","118.3600"
"2010/07/12","117.3400","7501874.0000","117.8300","118.2000","116.9700"
"2010/07/09","118.3600","9596697.0000","118.1400","118.7300","118.0000"
"2010/07/08","117.2100","11310780.0000","117.3900","117.4100","116.1000"
"2010/07/07","117.7300","10925040.0000","116.5700","117.7800","116.5000"
"2010/07/06","116.5100","16844820.0000","117.6700","117.7200","116.3000"
"2010/07/02","118.4900","14729650.0000","118.2100","118.5000","117.4100"
"2010/07/01","117.0400","33227150.0000","120.9100","121.0300","116.9800"
"2010/06/30","121.6800","11979960.0000","121.0700","122.0900","120.8800"
"2010/06/29","121.2700","17297930.0000","121.0500","121.8200","119.0300"
"2010/06/28","121.0900","19647510.0000","122.7900","123.5600","120.8100"
"2010/06/25","122.7600","9986074.0000","122.7500","123.1300","122.4900"
"2010/06/24","121.3000","13115970.0000","120.7600","122.1601","120.6700"
"2010/06/23","120.9500","14119720.0000","120.8900","121.0200","119.7700"
"2010/06/22","121.4500","12911260.0000","121.1600","121.5900","120.8700"
"2010/06/21","120.3900","19995250.0000","123.0900","123.1100","120.3600"
"2010/06/18","122.8300","19429700.0000","123.0400","123.5000","122.8100"
"2010/06/17","121.9000","19790490.0000","121.6400","122.4100","121.4900"
"2010/06/16","120.3300","10498590.0000","120.6800","120.8900","120.0400"
"2010/06/15","120.9900","15068730.0000","119.7100","121.0300","119.4800"
"2010/06/14","119.6000","10988560.0000","119.6300","120.2600","118.9600"
"2010/06/11","120.0100","7829320.0000","119.8800","120.4100","119.3300"
"2010/06/10","118.9750","13670170.0000","119.3600","120.0400","118.8300"
"2010/06/09","120.5600","12856490.0000","120.4800","120.9900","119.5100"
"2010/06/08","121.0025","23396560.0000","121.6100","122.4500","120.6600"
"2010/06/07","121.4900","20229220.0000","118.7300","121.8000","118.6200"
"2010/06/04","119.1900","16531710.0000","117.9600","119.3900","117.0500"
"2010/06/03","117.9600","13855020.0000","119.1600","119.3900","117.4800"
"2010/06/02","119.7800","10337270.0000","119.3500","119.8800","118.7200"
"2010/06/01","119.9100","12175510.0000","119.8800","120.2500","119.6300"
"2010/05/28","118.8810","11578370.0000","118.4800","118.9000","117.6300"
"2010/05/27","118.6900","10412570.0000","118.1600","119.0380","118.1400"
"2010/05/26","118.4700","13120110.0000","118.5800","119.0800","118.3200"
"2010/05/25","117.3600","21217160.0000","117.1600","117.5200","116.8200"
"2010/05/24","116.8400","14280820.0000","116.3400","117.1700","116.0400"
"2010/05/21","115.2200","20081270.0000","115.0500","116.2400","114.5100"
"2010/05/20","115.8400","28874810.0000","116.1400","116.9500","115.1800"
"2010/05/19","116.6300","34383010.0000","118.1900","118.4300","116.0800"
"2010/05/18","119.4900","26442870.0000","118.8600","120.3200","118.5000"
"2010/05/17","119.3600","27848440.0000","120.5500","121.1200","119.2900"
"2010/05/14","120.3700","34643090.0000","121.8800","122.0200","119.1200"
"2010/05/13","120.5600","22315300.0000","121.2900","121.7100","120.1000"
"2010/05/12","121.4000","32629950.0000","121.2800","122.2350","120.7685"
"2010/05/11","120.6560","36653760.0000","119.4600","120.8700","118.9700"
"2010/05/10","117.5700","28407310.0000","117.5000","117.9000","116.8101"
"2010/05/07","118.2700","34269780.0000","117.6400","118.8800","116.7400"
"2010/05/06","118.4860","50456180.0000","115.6200","118.6200","115.5700"
"2010/05/05","115.0900","21610820.0000","113.5800","115.2400","113.3120"
"2010/05/04","114.8700","21504420.0000","116.3900","116.4300","114.1700"
"2010/05/03","115.7300","13567250.0000","115.9100","116.2800","115.5300"
"2010/04/30","115.3600","13402790.0000","115.2600","115.7000","115.2100"
"2010/04/29","114.2800","10374300.0000","113.8500","114.5200","113.8400"
"2010/04/28","114.3100","26887240.0000","114.0300","114.9900","113.6300"
"2010/04/27","114.6300","25027930.0000","112.4300","114.8200","112.3400"
"2010/04/26","112.7500","8335304.0000","112.8800","113.2000","112.6300"
"2010/04/23","113.1900","12505580.0000","111.2600","113.3000","111.0900"
"2010/04/22","111.8400","9595888.0000","111.7900","112.0100","110.7600"
"2010/04/21","112.3100","6842860.0000","111.8200","112.6400","111.4800"
"2010/04/20","111.4600","7019709.0000","111.7300","112.2100","111.3300"
"2010/04/19","111.1500","7992945.0000","110.8800","111.3600","110.6700"
"2010/04/16","111.2400","24573500.0000","112.5000","113.0700","110.5400"
"2010/04/15","113.6500","10951810.0000","112.9000","113.7100","112.8500"
"2010/04/14","113.0300","10571550.0000","113.2300","113.6600","112.7800"
"2010/04/13","112.6900","11259630.0000","113.1200","113.1600","112.0600"
"2010/04/12","113.0100","11118000.0000","113.6400","114.1300","112.9800"
"2010/04/09","113.6400","16427640.0000","113.0900","114.0700","112.7400"
"2010/04/08","112.6500","12443310.0000","112.4700","112.9800","112.1300"
"2010/04/07","112.4900","19073310.0000","111.8500","112.9300","111.7700"
"2010/04/06","111.0300","10321790.0000","110.8900","111.5100","110.8300"
"2010/04/05","110.8900","8207564.0000","110.5600","110.9837","110.2700"
"2010/04/01","110.2600","11370420.0000","109.9700","110.4700","109.9200"
"2010/03/31","108.9500","13995820.0000","109.4400","109.5000","108.8500"
"2010/03/30","107.9700","9808559.0000","108.5700","108.6615","107.8700"
"2010/03/29","108.7500","11526950.0000","108.8700","109.1700","108.4000"
"2010/03/26","108.5900","17433460.0000","107.1600","108.7000","106.8200"
"2010/03/25","106.7800","16863470.0000","107.0000","107.2500","106.4800"
"2010/03/24","106.3000","14232690.0000","106.9400","107.0700","106.2400"
"2010/03/23","108.3200","11272010.0000","107.5000","108.5000","107.3400"
"2010/03/22","107.7500","11578880.0000","107.3100","108.0000","106.9500"
"2010/03/19","108.2800","24328130.0000","110.2600","110.2900","107.8500"
"2010/03/18","110.3400","13847970.0000","110.1000","110.6100","109.5000"
"2010/03/17","109.5900","13782250.0000","110.1800","110.4600","109.5500"
"2010/03/16","110.4000","17746420.0000","110.0200","110.5700","109.7000"
"2010/03/15","108.3600","7696473.0000","108.1600","108.5600","107.8200"
"2010/03/12","107.9500","11848540.0000","108.5600","108.7700","107.4500"
"2010/03/11","108.6000","9515603.0000","108.2800","108.6500","107.8600"
"2010/03/10","108.4700","21971040.0000","109.9400","110.5000","108.0200"
"2010/03/09","109.7180","12649200.0000","109.1600","110.1600","109.0400"
"2010/03/08","109.8800","12749800.0000","111.2200","111.3000","109.5200"
"2010/03/05","110.8100","11091380.0000","111.1300","111.7500","110.8000"
"2010/03/04","110.8300","12943830.0000","111.2500","111.3700","110.2200"
"2010/03/03","111.6300","16193920.0000","111.4600","112.1800","111.1763"
"2010/03/02","111.0200","20101190.0000","109.8600","111.4500","109.8600"
"2010/03/01","109.4300","12811560.0000","109.4800","109.9000","108.9700"
"2010/02/26","109.4300","13033430.0000","108.8900","109.6000","108.4100"
"2010/02/25","108.3100","23345550.0000","106.7000","108.7000","106.6000"
"2010/02/24","107.3600","17165680.0000","107.3300","108.1600","107.1000"
"2010/02/23","107.8900","13629000.0000","108.8400","108.9100","107.6500"
"2010/02/22","109.0700","10742290.0000","109.8600","109.9700","108.6600"
"2010/02/19","109.4700","21928680.0000","109.3200","110.3900","108.8100"
"2010/02/18","109.9800","18979730.0000","109.6100","110.1100","109.1900"
"2010/02/17","109.2500","19486530.0000","109.6600","110.0100","108.8700"
"2010/02/16","109.6200","20894540.0000","109.4500","109.8700","109.1000"
"2010/02/12","107.0400","14463750.0000","106.0800","107.1000","105.5700"
"2010/02/11","107.1300","19327170.0000","105.5800","107.5600","105.2700"
"2010/02/10","105.1200","16209430.0000","105.1300","105.5000","104.1100"
"2010/02/09","105.4100","25959000.0000","105.1800","106.1500","104.8700"
"2010/02/08","104.0400","17175410.0000","104.4100","105.1400","104.0000"
"2010/02/05","104.6800","32654470.0000","103.7600","104.6800","102.2800"
"2010/02/04","104.3700","39950700.0000","106.7900","106.8000","103.7500"
"2010/02/03","108.7000","13375880.0000","109.1000","109.5400","108.4305"
"2010/02/02","109.1300","14290690.0000","109.1600","109.6000","108.6100"
"2010/02/01","108.3500","14868290.0000","106.6400","108.4800","106.3700"
"2010/01/29","105.9600","20277140.0000","105.8800","106.3000","105.2700"
"2010/01/28","106.4800","16792150.0000","107.1800","107.2300","105.1800"
"2010/01/27","106.5280","18990770.0000","107.5300","108.8000","106.1600"
"2010/01/26","107.5600","12272170.0000","106.8700","107.9900","106.7500"
"2010/01/25","107.4800","13170040.0000","107.4400","107.7200","107.0700"
"2010/01/22","107.1700","24209870.0000","106.9300","107.6800","106.0100"
"2010/01/21","107.3700","25746930.0000","108.4800","108.7800","106.6100"
"2010/01/20","108.9400","17533630.0000","109.9700","110.0500","108.4600"
"2010/01/19","111.5200","10467930.0000","110.9500","111.7500","110.8300"
"2010/01/15","110.8600","18000320.0000","111.3500","112.0100","110.3800"
"2010/01/14","112.0300","18304800.0000","111.5100","112.3700","110.7900"
"2010/01/13","111.5400","19982350.0000","110.9200","111.5700","109.5700"
"2010/01/12","110.4900","29150970.0000","112.3800","113.0500","110.1400"
"2010/01/11","112.8500","17184140.0000","113.3400","113.5900","112.5200"
"2010/01/08","111.3700","15894300.0000","111.5200","111.5800","110.2600"
"2010/01/07","110.8200","13550910.0000","111.0700","111.2900","110.6200"
"2010/01/06","111.5100","24980510.0000","110.7100","111.7700","110.4086"
"2010/01/05","109.7000","14193400.0000","109.8800","110.3900","109.2600"
"2010/01/04","109.8000","16200240.0000","109.8200","110.1400","109.3100"
"2009/12/31","107.3100","9124660.0000","107.9800","108.1100","107.2400"
"2009/12/30","106.9300","9396077.0000","106.6400","107.4400","106.4000"
"2009/12/29","107.4700","11017160.0000","108.5000","108.5000","107.4500"
"2009/12/28","108.5500","9621426.0000","108.6400","108.7800","107.9100"
"2009/12/24","108.3600","7991563.0000","107.9000","108.3700","107.7700"
"2009/12/23","106.5500","16883890.0000","106.6500","107.4500","106.3000"
"2009/12/22","106.1700","28653080.0000","106.7900","107.0900","105.3120"
"2009/12/21","106.9500","23301790.0000","109.1700","109.3000","106.8200"
"2009/12/18","108.9500","25589660.0000","108.0000","109.5000","107.0400"
"2009/12/17","107.3400","34931560.0000","109.4700","109.9800","107.2800"
"2009/12/16","111.5900","22814300.0000","110.8300","111.9100","110.6300"
"2009/12/15","110.2100","20040160.0000","109.9400","110.5700","109.3900"
"2009/12/14","110.2400","16315470.0000","110.0100","110.7000","109.5000"
"2009/12/11","109.3200","28983080.0000","110.6000","110.8200","108.7174"
"2009/12/10","110.8200","20490680.0000","110.6600","111.0300","110.0400"
"2009/12/09","110.8400","37088370.0000","111.6000","112.4800","109.3800"
"2009/12/08","110.9500","37626990.0000","112.7600","113.0600","110.2100"
"2009/12/07","113.1100","42475390.0000","111.5100","114.2200","111.4400"
"2009/12/04","113.7530","79163720.0000","117.1500","117.2600","112.4100"
"2009/12/03","118.7000","28793750.0000","118.5700","119.5400","118.0300"
"2009/12/02","119.1800","30994440.0000","118.8000","119.2700","118.3000"
"2009/12/01","117.3800","27634950.0000","117.3000","117.9300","116.7800"
"2009/11/30","115.6400","16395600.0000","114.4800","115.8900","114.2700"
"2009/11/27","115.0600","21234380.0000","113.0800","115.8100","113.0200"
"2009/11/25","116.6200","24552830.0000","115.6900","116.8800","115.5300"
"2009/11/24","114.7300","22599520.0000","114.7300","114.8100","113.9700"
"2009/11/23","114.2900","24421010.0000","114.6700","115.1199","113.9900"
"2009/11/20","112.9400","17302300.0000","111.7400","112.9400","111.5400"
"2009/11/19","112.3000","21239670.0000","111.8500","112.4000","110.7600"
"2009/11/18","112.2500","22318530.0000","112.6900","113.0900","111.8000"
"2009/11/17","111.9700","19730220.0000","111.0900","111.9900","110.9000"
